codigo_municipio,nome_municipio,ano,situacao_domicilio,variavel,unidade_medida,valor
3543238,Ribeirão dos Índios - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,710
3543238,Ribeirão dos Índios - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,106
3543253,Ribeirão Grande - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2673
3543253,Ribeirão Grande - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1088
3543253,Ribeirão Grande - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1585
3543303,Ribeirão Pires - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,41451
3543303,Ribeirão Pires - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,40792
3543303,Ribeirão Pires - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,659
3543402,Ribeirão Preto - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,265935
3543402,Ribeirão Preto - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,265205
3543402,Ribeirão Preto - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,730
3543501,Riversul - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2115
3543501,Riversul - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1556
3543501,Riversul - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,559
3543600,Rifaina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1455
3543600,Rifaina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1287
3543600,Rifaina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,168
3543709,Rincão - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3319
3543709,Rincão - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2774
3543709,Rincão - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,545
3543808,Rinópolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3498
3543808,Rinópolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2931
3543808,Rinópolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,567
3543907,Rio Claro - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,74084
3543907,Rio Claro - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,73133
3543907,Rio Claro - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,951
3544004,Rio das Pedras - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,10674
3544004,Rio das Pedras - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,10268
3544004,Rio das Pedras - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,406
3544103,Rio Grande da Serra - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,15740
3544103,Rio Grande da Serra - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,14767
3544103,Rio Grande da Serra - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,973
3544202,Riolândia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3005
3544202,Riolândia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2807
3544202,Riolândia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,198
3544251,Rosana - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,6534
3544251,Rosana - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5327
3544251,Rosana - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1207
3544301,Roseira - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3637
3544301,Roseira - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3397
3544301,Roseira - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,240
3544400,Rubiácea - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1000
3544400,Rubiácea - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,891
3544400,Rubiácea - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,109
3544509,Rubinéia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1501
3544509,Rubinéia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1339
3544509,Rubinéia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,162
3544608,Sabino - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2035
3544608,Sabino - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1841
3544608,Sabino - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,194
3544707,Sagres - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,917
3544707,Sagres - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,719
3544707,Sagres - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,198
3544806,Sales - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2474
3544806,Sales - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2304
3544806,Sales - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,170
3544905,Sales Oliveira - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4096
3544905,Sales Oliveira - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3889
3544905,Sales Oliveira - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,207
3545001,Salesópolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5397
3545001,Salesópolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3492
3545001,Salesópolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1905
3545100,Salmourão - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1798
3545100,Salmourão - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1661
3545100,Salmourão - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,137
3545159,Saltinho - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2915
3545159,Saltinho - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2610
3545159,Saltinho - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,305
3545209,Salto - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,46795
3545209,Salto - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,46263
3545209,Salto - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,532
3545308,Salto de Pirapora - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,15302
3545308,Salto de Pirapora - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,14198
3545308,Salto de Pirapora - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1104
3545407,Salto Grande - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3354
3545407,Salto Grande - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3143
3545407,Salto Grande - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,211
3545506,Sandovalina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1219
3545506,Sandovalina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,867
3545506,Sandovalina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,352
3545605,Santa Adélia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5249
3545605,Santa Adélia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5022
3545605,Santa Adélia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,227
3545704,Santa Albertina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2569
3545704,Santa Albertina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2265
3545704,Santa Albertina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,304
3545803,Santa Bárbara d'Oeste - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,66074
3545803,Santa Bárbara d'Oeste - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,65750
3545803,Santa Bárbara d'Oeste - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,324
3546009,Santa Branca - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5161
3546009,Santa Branca - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4366
3546009,Santa Branca - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,795
3546108,Santa Clara d'Oeste - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,949
3546108,Santa Clara d'Oeste - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,754
3546108,Santa Clara d'Oeste - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,195
3546207,Santa Cruz da Conceição - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1631
3546207,Santa Cruz da Conceição - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1347
3546207,Santa Cruz da Conceição - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,284
3546256,Santa Cruz da Esperança - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,768
3546256,Santa Cruz da Esperança - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,573
3546256,Santa Cruz da Esperança - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,195
3546306,Santa Cruz das Palmeiras - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,10419
3546306,Santa Cruz das Palmeiras - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,10194
3546306,Santa Cruz das Palmeiras - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,225
3546405,Santa Cruz do Rio Pardo - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,16715
3546405,Santa Cruz do Rio Pardo - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,15597
3546405,Santa Cruz do Rio Pardo - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1118
3546504,Santa Ernestina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2204
3546504,Santa Ernestina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2127
3546504,Santa Ernestina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,77
3546603,Santa Fé do Sul - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,13404
3546603,Santa Fé do Sul - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,13000
3546603,Santa Fé do Sul - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,404
3546702,Santa Gertrudes - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,8141
3546702,Santa Gertrudes - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,8073
3546702,Santa Gertrudes - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,68
3546801,Santa Isabel - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,18733
3546801,Santa Isabel - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,14873
3546801,Santa Isabel - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,3860
3546900,Santa Lúcia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2463
3546900,Santa Lúcia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2397
3546900,Santa Lúcia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,66
3547007,Santa Maria da Serra - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1854
3547007,Santa Maria da Serra - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1726
3547007,Santa Maria da Serra - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,128
3547106,Santa Mercedes - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1142
3547106,Santa Mercedes - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1032
3547106,Santa Mercedes - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,110
3547205,Santana da Ponte Pensa - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,667
3547205,Santana da Ponte Pensa - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,497
3547205,Santana da Ponte Pensa - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,170
3547304,Santana de Parnaíba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,52312
3547304,Santana de Parnaíba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,51832
3547304,Santana de Parnaíba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,480
3547403,Santa Rita d'Oeste - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1089
3547403,Santa Rita d'Oeste - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,850
3547403,Santa Rita d'Oeste - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,239
3547502,Santa Rita do Passa Quatro - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9468
3547502,Santa Rita do Passa Quatro - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,8805
3547502,Santa Rita do Passa Quatro - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,663
3547601,Santa Rosa de Viterbo - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,8597
3547601,Santa Rosa de Viterbo - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,8316
3547601,Santa Rosa de Viterbo - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,281
3547650,Santa Salete - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,646
3547650,Santa Salete - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,469
3547650,Santa Salete - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,177
3547700,Santo Anastácio - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,6888
3547700,Santo Anastácio - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,6448
3547700,Santo Anastácio - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,440
3547809,Santo André - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,280389
3547809,Santo André - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,280093
3547809,Santo André - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,296
3547908,Santo Antônio da Alegria - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2566
3547908,Santo Antônio da Alegria - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2073
3547908,Santo Antônio da Alegria - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,493
3548005,Santo Antônio de Posse - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,7986
3548005,Santo Antônio de Posse - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,7502
3548005,Santo Antônio de Posse - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,484
3548054,Santo Antônio do Aracanguá - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3141
3548054,Santo Antônio do Aracanguá - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2565
3548054,Santo Antônio do Aracanguá - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,576
3548104,Santo Antônio do Jardim - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2146
3548104,Santo Antônio do Jardim - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1421
3548104,Santo Antônio do Jardim - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,725
3548203,Santo Antônio do Pinhal - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2606
3548203,Santo Antônio do Pinhal - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1292
3548203,Santo Antônio do Pinhal - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1314
3548302,Santo Expedito - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1194
3548302,Santo Expedito - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1070
3548302,Santo Expedito - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,124
3548401,Santópolis do Aguapeí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1470
3548401,Santópolis do Aguapeí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1419
3548401,Santópolis do Aguapeí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,51
3548500,Santos - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,167478
3548500,Santos - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,167363
3548500,Santos - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,115
3548609,São Bento do Sapucaí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4289
3548609,São Bento do Sapucaí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2343
3548609,São Bento do Sapucaí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1946
3548708,São Bernardo do Campo - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,300683
3548708,São Bernardo do Campo - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,299396
3548708,São Bernardo do Campo - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1287
3548807,São Caetano do Sul - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,61995
3548807,São Caetano do Sul - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,61995
3548807,São Caetano do Sul - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,-
3548906,São Carlos - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,96622
3548906,São Carlos - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,94817
3548906,São Carlos - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1805
3549003,São Francisco - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1044
3549003,São Francisco - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,817
3549003,São Francisco - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,227
3549102,São João da Boa Vista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,34670
3549102,São João da Boa Vista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,33019
3549102,São João da Boa Vista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1651
3549201,São João das Duas Pontes - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,980
3549201,São João das Duas Pontes - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,766
3549201,São João das Duas Pontes - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,214
3549250,São João de Iracema - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,687
3549250,São João de Iracema - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,572
3549250,São João de Iracema - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,115
3549300,São João do Pau d'Alho - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,925
3549300,São João do Pau d'Alho - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,817
3549300,São João do Pau d'Alho - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,108
3549409,São Joaquim da Barra - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,17407
3549409,São Joaquim da Barra - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,17143
3549409,São Joaquim da Barra - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,264
3549508,São José da Bela Vista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2667
3549508,São José da Bela Vista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2438
3549508,São José da Bela Vista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,229
3549607,São José do Barreiro - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1446
3549607,São José do Barreiro - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1036
3549607,São José do Barreiro - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,410
3549706,São José do Rio Pardo - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,18754
3549706,São José do Rio Pardo - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,17098
3549706,São José do Rio Pardo - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1656
3549805,São José do Rio Preto - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,185633
3549805,São José do Rio Preto - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,184861
3549805,São José do Rio Preto - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,772
3549904,São José dos Campos - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,247894
3549904,São José dos Campos - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,244761
3549904,São José dos Campos - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,3133
3549953,São Lourenço da Serra - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5841
3549953,São Lourenço da Serra - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3038
3549953,São Lourenço da Serra - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2803
3550001,São Luiz do Paraitinga - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4165
3550001,São Luiz do Paraitinga - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2320
3550001,São Luiz do Paraitinga - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1845
3550100,São Manuel - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,13529
3550100,São Manuel - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,12924
3550100,São Manuel - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,605
3550209,São Miguel Arcanjo - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,11243
3550209,São Miguel Arcanjo - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,7673
3550209,São Miguel Arcanjo - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,3570
3550308,São Paulo - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4307665
3550308,São Paulo - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4302220
3550308,São Paulo - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,5445
3550407,São Pedro - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,13923
3550407,São Pedro - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,13410
3550407,São Pedro - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,513
3550506,São Pedro do Turvo - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2609
3550506,São Pedro do Turvo - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1987
3550506,São Pedro do Turvo - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,622
3550605,São Roque - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,28469
3550605,São Roque - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,25779
3550605,São Roque - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2690
3550704,São Sebastião - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,28979
3550704,São Sebastião - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,28560
3550704,São Sebastião - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,419
3550803,São Sebastião da Grama - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3862
3550803,São Sebastião da Grama - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3053
3550803,São Sebastião da Grama - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,809
3550902,São Simão - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4878
3550902,São Simão - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4438
3550902,São Simão - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,440
3551009,São Vicente - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,119683
3551009,São Vicente - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,119579
3551009,São Vicente - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,104
3551108,Sarapuí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3710
3551108,Sarapuí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2682
3551108,Sarapuí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1028
3551207,Sarutaiá - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1362
3551207,Sarutaiá - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1204
3551207,Sarutaiá - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,158
3551306,Sebastianópolis do Sul - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1249
3551306,Sebastianópolis do Sul - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1039
3551306,Sebastianópolis do Sul - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,210
3551405,Serra Azul - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3092
3551405,Serra Azul - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2813
3551405,Serra Azul - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,279
3551504,Serrana - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,14890
3551504,Serrana - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,14804
3551504,Serrana - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,86
3551603,Serra Negra - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,11182
3551603,Serra Negra - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,9526
3551603,Serra Negra - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1656
3551702,Sertãozinho - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,45875
3551702,Sertãozinho - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,45494
3551702,Sertãozinho - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,381
3551801,Sete Barras - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4483
3551801,Sete Barras - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2508
3551801,Sete Barras - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1975
3551900,Severínia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5058
3551900,Severínia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4839
3551900,Severínia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,219
3552007,Silveiras - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2230
3552007,Silveiras - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1136
