id_municipio,municipio,populacao_2022,pib_2022,pib_per_capita_2022,taxa_alfabetizacao,anos_medios_estudo,pct_ensino_medio,pct_ensino_superior
3532843,Nova Canaã Paulista,2032,46089509.0,22681.84498031496,0.9422096317280453,8.2,0.41117052881758764,0.10576351752822341
3532868,Nova Castilho,1062,63339779.0,59641.976459510355,0.9590163934426229,9.5,0.5456790123456791,0.1037037037037037
3532900,Nova Europa,9311,430589789.0,46245.278595209966,0.9452875399361023,9.1,0.47975564710896434,0.11805654212246057
3533007,Nova Granada,19419,593529631.0,30564.376692929603,0.9467029145855724,8.9,0.46881260852143714,0.10531588086015761
3533106,Nova Guataporanga,2156,38624443.0,17914.86224489796,0.8996074032529445,9.0,0.46068075117370894,0.11737089201877934
3533205,Nova Independência,4609,207948953.0,45118.019743979174,0.9612137203166227,9.8,0.49958298582151794,0.09341117597998332
3533254,Novais,4412,81999048.0,18585.45965548504,0.945852534562212,8.3,0.41633648277964036,0.06491923194148126
3533304,Nova Luzitânia,2837,59751947.0,21061.66619668664,0.9387151310228233,9.3,0.5307486631016043,0.09581105169340463
3533403,Nova Odessa,62019,4620501035.0,74501.37917412406,0.9786654116908837,10.5,0.6280862611269864,0.18062208334189914
3533502,Novo Horizonte,38324,1821681962.0,47533.71156455485,0.9465559324182965,9.4,0.49623511460510167,0.1382890503200982
3533601,Nuporanga,7391,1003708836.0,135801.49316736573,0.9546742209631728,9.5,0.5111072240685675,0.15987405982158476
3533700,Ocauçu,4331,128930226.0,29769.158623874395,0.9371576823292015,8.6,0.4541880858784397,0.08134260659207741
3533809,Óleo,2512,121966034.0,48553.357484076434,0.9490384615384615,8.6,0.46046046046046046,0.11411411411411411
3533908,Olímpia,55074,3126540557.0,56769.81074554236,0.9654629342087752,9.8,0.5777364629328375,0.16727864280734372
3534005,Onda Verde,4771,247119316.0,51796.125759798786,0.9428794992175273,9.5,0.5397350993377483,0.09105960264900662
3534104,Oriente,6085,148156988.0,24347.902711585866,0.9580779118054182,9.9,0.5755127408328155,0.16677025067329604
3534203,Orindiúva,6024,697765661.0,115830.95302124834,0.9396462018730489,10.0,0.5865763008307827,0.1764320069960647
3534302,Orlândia,38319,2864547039.0,74755.26602990684,0.9645301023290853,9.8,0.5261317143988385,0.16810743038141746
3534401,Osasco,728615,112145798194.0,153916.4005599665,0.9719108325377576,10.6,0.6306401490507939,0.22938541365672582
3534500,Oscar Bressane,2470,104638356.0,42363.70688259109,0.94174289841117,9.0,0.46670005007511267,0.14221331997996994
3534609,Osvaldo Cruz,31272,1231458434.0,39378.9471092351,0.9630231152742106,9.9,0.5358976384171866,0.18466155911855303
3534708,Ourinhos,103970,4463317190.0,42928.894777339614,0.9676495445581744,10.2,0.5716229084478303,0.20004699422465713
3534757,Ouroeste,10294,608635932.0,59125.309112104136,0.9446949916923807,9.7,0.543840039741679,0.19957774465971187
3534807,Ouro Verde,7779,143472239.0,18443.532459184986,0.917940466613033,8.8,0.4887487214456188,0.12001363791339925
3534906,Pacaembu,14877,244521625.0,16436.21865967601,0.9508616148694409,8.6,0.3689012603417614,0.09634268924456815
3535002,Palestina,11476,466894631.0,40684.43978738236,0.9352647776716545,9.1,0.45793255942509675,0.1332227750138198
3535101,Palmares Paulista,9650,158111198.0,16384.580103626944,0.9312516062708815,8.2,0.4269418794133623,0.10497012493210212
3535200,Palmeira d'Oeste,8903,231467952.0,25998.87139166573,0.9393661602933473,9.0,0.46955807908058556,0.17745245587631686
3535309,Palmital,19594,1256951719.0,64149.827447177704,0.9599926927292656,9.7,0.5353124404042973,0.16953785519038841
3535408,Panorama,14964,343055196.0,22925.36728147554,0.9333052631578947,8.6,0.4522394678492239,0.08993348115299335
3535507,Paraguaçu Paulista,41120,2653821106.0,64538.451021400775,0.9539154022714401,10.0,0.5701173826173827,0.16617757242757242
3535606,Paraibuna,17667,364785802.0,20647.86336106866,0.9334119442325033,9.0,0.4524745269286754,0.12234352256186318
3535705,Paraíso,6099,341514012.0,55995.0831283817,0.9406329860428543,9.2,0.49179318834632746,0.1871153057037341
3535804,Paranapanema,19395,1134949704.0,58517.64392884764,0.9430683439242641,8.6,0.4551554155826373,0.11063946323428728
3535903,Paranapuã,4031,135993490.0,33736.911436368144,0.9322900993078543,8.7,0.4461933825891423,0.10793446835849663
3536000,Parapuã,10580,881743237.0,83340.57060491493,0.9328014383638611,9.1,0.4664476771468794,0.13995776630689816
3536109,Pardinho,7153,440221167.0,61543.571508457986,0.947515745276417,9.2,0.48449972155188414,0.11453499164655652
3536208,Pariquera-Açu,19233,661857042.0,34412.57432537826,0.9506923773780251,9.4,0.5219096099607897,0.12547293114122585
3536257,Parisi,2892,56106775.0,19400.682918395574,0.9328295549958019,8.8,0.4129572498898193,0.11635081533715293
3536307,Patrocínio Paulista,14512,1599786053.0,110238.84047684674,0.9584307612366848,9.5,0.49555515239477504,0.12654208998548622
3536406,Paulicéia,7955,254093733.0,31941.386926461346,0.9478552065061394,9.2,0.47633536173089924,0.09567275185936444
3536505,Paulínia,110537,70496583770.0,637764.5835331156,0.97813761560225,10.8,0.6585937040305972,0.2734451309208591
3536570,Paulistânia,2090,52259400.0,25004.497607655503,0.9239835002946376,8.4,0.42429906542056073,0.09345794392523364
3536604,Paulo de Faria,7400,306078825.0,41362.00337837838,0.9276485788113695,8.9,0.41298833079654995,0.1165229156096736
3536703,Pederneiras,44827,3986159062.0,88923.17268610436,0.9539014881115809,9.3,0.5253051072936549,0.13803574527155996
3536802,Pedra Bela,6557,124824062.0,19036.764068933964,0.927176492060595,8.2,0.401226288561027,0.09369611036597049
3536901,Pedranópolis,2787,84613995.0,30360.24219590958,0.9425433037600338,8.1,0.3880597014925373,0.09701492537313433
3537008,Pedregulho,15525,995360391.0,64113.390724637684,0.9399635181219763,8.8,0.45587125974352527,0.13091945352443216
3537107,Pedreira,43112,1636576667.0,37961.047202634996,0.9673997341014846,9.7,0.514417664886708,0.14460961177659115
3537156,Pedrinhas Paulista,2804,203321074.0,72511.0820256776,0.9507368421052631,8.9,0.3369755244755245,0.2194055944055944
3537206,Pedro de Toledo,11281,169835095.0,15054.968087935467,0.9267073847862298,8.4,0.45956098133583756,0.07524357318934147
3537305,Penápolis,61679,2259079347.0,36626.393861768185,0.9681405448085274,10.0,0.5430570505920345,0.18404819077585494
3537404,Pereira Barreto,24095,1296050480.0,53789.1877982984,0.9456510809451986,9.6,0.5253671208185337,0.19609818162540424
3537503,Pereiras,8737,334838053.0,38324.144786540004,0.9524080934739242,9.4,0.48389039445950016,0.12180066245106895
3537602,Peruíbe,68352,2471440333.0,36157.54232502341,0.9599443520994435,9.7,0.5337980686817896,0.16244786012227871
3537701,Piacatu,5519,116895578.0,21180.57220510962,0.9292576419213974,9.0,0.4746309963099631,0.15359778597785978
3537800,Piedade,52970,1614592521.0,30481.263375495564,0.954201632371537,9.0,0.44882706078067364,0.10492562142874363
3537909,Pilar do Sul,27619,1568001710.0,56772.57359064412,0.9488840892728582,9.1,0.4645406949071871,0.13655402189433602
3538006,Pindamonhangaba,165428,13719557144.0,82933.70616824238,0.9741898737971761,10.7,0.6421986487339774,0.1949943171055124
3538105,Pindorama,14542,580740524.0,39935.39568147435,0.950004098024752,9.4,0.5075072513222999,0.14741511687425354
3538204,Pinhalzinho,15224,353044914.0,23190.0232527588,0.9619753865572735,8.6,0.4399671052631579,0.11085526315789473
3538303,Piquerobi,3264,75045123.0,22991.765625,0.9215041986126323,8.6,0.4524627720504009,0.10118365788468882
3538501,Piquete,12490,211421675.0,16927.275820656527,0.9670793742201746,10.2,0.5943795326349718,0.1377921031426269
3538600,Piracaia,26029,708921401.0,27235.82930577433,0.945333639073607,9.3,0.5001201056930098,0.16622627912563057
3538709,Piracicaba,423323,42063296890.0,99364.5440715482,0.9762405851638768,10.7,0.6353917708480147,0.2211573350766029
3538808,Piraju,29436,976905834.0,33187.45189563799,0.9669786041142763,10.1,0.5642163903033468,0.19532576054315184
3538907,Pirajuí,22431,582403026.0,25964.20248762873,0.9479166666666666,9.6,0.5189280461898796,0.12925540606786862
3539004,Pirangi,10885,422167619.0,38784.347175011484,0.9488530347931072,9.3,0.49028177113283494,0.14111558366877516
3539103,Pirapora do Bom Jesus,18370,713384886.0,38834.234403919436,0.9538537410173312,9.3,0.5499324222856284,0.10399459378285028
3539202,Pirapozinho,25348,1226915658.0,48402.858529272526,0.9560249639942391,9.9,0.570099534837193,0.15355374381033363
3539301,Pirassununga,73545,3844918464.0,52279.807791148276,0.9691661865174088,10.5,0.6095949489373448,0.23016146839635662
3539400,Piratininga,15108,325773121.0,21562.95479216309,0.9652152561794074,10.6,0.6252879447146148,0.23009982083439978
3539509,Pitangueiras,33674,1637314793.0,48622.521619053274,0.9449108852555604,9.3,0.4931875853991802,0.12363849307046652
3539608,Planalto,4389,231891370.0,52834.67076782866,0.9208472686733556,8.8,0.4423758865248227,0.09101654846335698
3539707,Platina,3025,139776855.0,46207.22479338843,0.9345484672742337,8.7,0.48391304347826086,0.06565217391304348
3539806,Poá,103765,4022934981.0,38769.67167156556,0.973546487369312,10.6,0.6502771994079724,0.15957153249880843
3539905,Poloni,5592,172111564.0,30778.176680972818,0.937079626817097,8.9,0.48129675810473815,0.1237814554522784
3540002,Pompéia,20196,2325356654.0,115139.46593384829,0.9642493562488772,10.4,0.6182557049077837,0.22400750234448266
3540101,Pongaí,3395,99853716.0,29411.99293078056,0.9523478260869566,9.5,0.5248098515030786,0.16588192683810213
3540200,Pontal,37607,1667659750.0,44344.397319647935,0.9414071587623384,9.0,0.46303103131405954,0.0969463490492684
3540259,Pontalinda,4127,97316213.0,23580.376302398836,0.8935591170244935,8.0,0.372680742162508,0.11228406909788867
3540309,Pontes Gestal,2387,115084068.0,48212.847926267284,0.9158110882956879,9.1,0.4853801169590643,0.1392876129718235
3540408,Populina,4127,120313545.0,29152.785316210324,0.9173722627737226,8.3,0.4181985294117647,0.15073529411764705
3540507,Porangaba,10451,259914531.0,24869.824035977417,0.9467203682393556,8.8,0.424786221847525,0.12043839576056847
3540606,Porto Feliz,56497,4346576883.0,76934.64932651291,0.9644561532315533,9.7,0.5575730133574824,0.12476794204211003
3540705,Porto Ferreira,52649,2690983419.0,51111.76696613421,0.961557834966572,9.6,0.5141338487557381,0.1539502295240396
3540754,Potim,20392,333131610.0,16336.387308748528,0.9524585218702866,8.8,0.39700776466132187,0.05738274098857395
3540804,Potirendaba,18496,738361947.0,39920.087964965394,0.9563055297705875,9.3,0.4827202558931924,0.1330922745288923
3540853,Pracinha,2578,36226968.0,14052.353762606672,0.9597430406852249,8.6,0.2838964458095656,0.055287406757349715
3540903,Pradópolis,17078,1224933671.0,71725.8268532615,0.9429802513464991,9.0,0.49849420268031924,0.14026502032826382
3541000,Praia Grande,349935,9984881465.0,28533.53184162773,0.9730229826497976,10.5,0.6151221458590485,0.1759899762457908
3541059,Pratânia,5126,132254685.0,25800.757900897384,0.9147882090661382,8.4,0.4015706806282722,0.0662303664921466
3541109,Presidente Alves,3804,81380053.0,21393.2841745531,0.938565455130267,9.1,0.5033602150537635,0.09576612903225806
3541208,Presidente Bernardes,14490,336492110.0,23222.36783988958,0.9548018111049329,9.3,0.47276312546216415,0.14920713170651548
3541307,Presidente Epitácio,39505,1570777976.0,39761.49793697,0.9516089261496733,9.8,0.5352130977130977,0.14991554054054054
3541406,Presidente Prudente,225668,10344114975.0,45837.75712551182,0.9754467497721616,10.8,0.6283853789507693,0.24568576553291518
3541505,Presidente Venceslau,35201,912751618.0,25929.70705377688,0.9528556034482759,9.9,0.5539376968848443,0.19145957297864893
3541604,Promissão,35131,2922927936.0,83200.81796703766,0.9637441171343908,9.3,0.4962403243641725,0.1606708440840398
3541653,Quadra,3405,157133527.0,46147.87870778267,0.9434782608695652,8.5,0.4101681957186544,0.10741590214067279
3541703,Quatá,13163,917950531.0,69737.18232925625,0.9300085009917823,9.3,0.5447412851325851,0.14003376700764725
3541802,Queiroz,3265,747539905.0,228955.56049004593,0.9297632906480403,9.2,0.5049180327868853,0.10450819672131148
3541901,Queluz,9159,451013232.0,49242.62823452342,0.9538357094365241,9.0,0.5230504093063335,0.10440901910096223
3542008,Quintana,7038,326892685.0,46446.815146348396,0.946246034543532,9.6,0.526989426822482,0.12539417547764795
3542107,Rafard,8965,543863159.0,60665.15995538204,0.9572096862960925,8.8,0.4806991988346686,0.13838310269482884
3542206,Rancharia,28588,1724782502.0,60332.394781027004,0.9508714969241285,9.7,0.5625419556947863,0.15542626985902885
3542305,Redenção da Serra,4494,82130385.0,18275.564085447262,0.9208535926526202,8.0,0.34319863403528744,0.07114399544678429
3542404,Regente Feijó,20145,1123239391.0,55757.726036237276,0.9560975609756097,10.1,0.5630331753554503,0.19684044233807266
3542503,Reginópolis,7662,197943416.0,25834.431741059776,0.9340361445783133,8.7,0.3578363384188627,0.0867622129758052
3542602,Registro,59947,2726881038.0,45488.19854204547,0.9636740617872693,9.8,0.5287886068760649,0.15654624088069546
3542701,Restinga,6404,253224678.0,39541.64241099313,0.9533004926108375,8.9,0.48836242726517043,0.08645054031587697
