id_municipio,municipio,ano,n_consumado,n_tentativa,n_outro,n_total
3527801,Lupércio,2024,0,0,0,0
3527801,Lupércio,2025,0,0,0,0
3527900,Lutécia,2022,0,0,0,0
3527900,Lutécia,2023,0,0,0,0
3527900,Lutécia,2024,0,0,0,0
3527900,Lutécia,2025,0,0,0,0
3528007,Macatuba,2022,0,0,0,0
3528007,Macatuba,2023,0,0,0,0
3528007,Macatuba,2024,0,0,0,0
3528007,Macatuba,2025,0,0,0,0
3528106,Macaubal,2022,0,0,0,0
3528106,Macaubal,2023,1,0,0,1
3528106,Macaubal,2024,0,0,0,0
3528106,Macaubal,2025,0,0,0,0
3528205,Macedônia,2022,0,0,0,0
3528205,Macedônia,2023,0,0,0,0
3528205,Macedônia,2024,0,0,0,0
3528205,Macedônia,2025,0,0,0,0
3528304,Magda,2022,0,0,0,0
3528304,Magda,2023,0,0,0,0
3528304,Magda,2024,0,0,0,0
3528304,Magda,2025,0,0,0,0
3528403,Mairinque,2022,0,1,0,1
3528403,Mairinque,2023,1,0,0,1
3528403,Mairinque,2024,1,0,0,1
3528403,Mairinque,2025,1,0,0,1
3528502,Mairiporã,2022,0,0,0,0
3528502,Mairiporã,2023,0,1,0,1
3528502,Mairiporã,2024,1,1,0,2
3528502,Mairiporã,2025,0,0,0,0
3528601,Manduri,2022,0,0,0,0
3528601,Manduri,2023,0,0,0,0
3528601,Manduri,2024,1,0,0,1
3528601,Manduri,2025,0,0,0,0
3528700,Marabá Paulista,2022,0,0,0,0
3528700,Marabá Paulista,2023,0,0,0,0
3528700,Marabá Paulista,2024,0,0,0,0
3528700,Marabá Paulista,2025,0,0,0,0
3528809,Maracaí,2022,0,1,0,1
3528809,Maracaí,2023,0,0,0,0
3528809,Maracaí,2024,0,1,0,1
3528809,Maracaí,2025,0,0,0,0
3528858,Marapoama,2022,0,0,0,0
3528858,Marapoama,2023,0,0,0,0
3528858,Marapoama,2024,1,0,0,1
3528858,Marapoama,2025,0,0,0,0
3528908,Mariápolis,2022,0,0,0,0
3528908,Mariápolis,2023,0,0,0,0
3528908,Mariápolis,2024,0,0,0,0
3528908,Mariápolis,2025,0,0,0,0
3529005,Marília,2022,0,2,0,2
3529005,Marília,2023,0,1,0,1
3529005,Marília,2024,1,9,0,10
3529005,Marília,2025,0,3,0,3
3529104,Marinópolis,2022,0,0,0,0
3529104,Marinópolis,2023,0,0,0,0
3529104,Marinópolis,2024,0,0,0,0
3529104,Marinópolis,2025,0,0,0,0
3529203,Martinópolis,2022,0,0,0,0
3529203,Martinópolis,2023,0,0,0,0
3529203,Martinópolis,2024,0,1,0,1
3529203,Martinópolis,2025,0,0,0,0
3529302,Matão,2022,0,0,0,0
3529302,Matão,2023,1,0,0,1
3529302,Matão,2024,2,1,0,3
3529302,Matão,2025,0,0,0,0
3529401,Mauá,2022,0,1,0,1
3529401,Mauá,2023,0,1,0,1
3529401,Mauá,2024,1,4,0,5
3529401,Mauá,2025,1,5,0,6
3529500,Mendonça,2022,0,0,0,0
3529500,Mendonça,2023,0,0,0,0
3529500,Mendonça,2024,0,0,0,0
3529500,Mendonça,2025,0,0,0,0
3529609,Meridiano,2022,0,0,0,0
3529609,Meridiano,2023,0,0,0,0
3529609,Meridiano,2024,0,0,0,0
3529609,Meridiano,2025,0,0,0,0
3529658,Mesópolis,2022,0,0,0,0
3529658,Mesópolis,2023,0,0,0,0
3529658,Mesópolis,2024,0,0,0,0
3529658,Mesópolis,2025,0,0,0,0
3529708,Miguelópolis,2022,0,0,0,0
3529708,Miguelópolis,2023,0,0,0,0
3529708,Miguelópolis,2024,0,0,0,0
3529708,Miguelópolis,2025,0,0,0,0
3529807,Mineiros do Tietê,2022,0,0,0,0
3529807,Mineiros do Tietê,2023,0,0,0,0
3529807,Mineiros do Tietê,2024,0,1,0,1
3529807,Mineiros do Tietê,2025,0,0,0,0
3529906,Miracatu,2022,0,1,0,1
3529906,Miracatu,2023,0,0,0,0
3529906,Miracatu,2024,1,0,0,1
3529906,Miracatu,2025,0,1,0,1
3530003,Mira Estrela,2022,0,0,0,0
3530003,Mira Estrela,2023,0,0,0,0
3530003,Mira Estrela,2024,0,0,0,0
3530003,Mira Estrela,2025,0,0,0,0
3530102,Mirandópolis,2022,0,0,0,0
3530102,Mirandópolis,2023,0,0,0,0
3530102,Mirandópolis,2024,0,0,0,0
3530102,Mirandópolis,2025,0,0,0,0
3530201,Mirante do Paranapanema,2022,0,0,0,0
3530201,Mirante do Paranapanema,2023,0,0,0,0
3530201,Mirante do Paranapanema,2024,0,0,0,0
3530201,Mirante do Paranapanema,2025,0,0,0,0
3530300,Mirassol,2022,0,0,0,0
3530300,Mirassol,2023,0,1,0,1
3530300,Mirassol,2024,0,0,0,0
3530300,Mirassol,2025,0,0,0,0
3530409,Mirassolândia,2022,0,0,0,0
3530409,Mirassolândia,2023,0,0,0,0
3530409,Mirassolândia,2024,0,0,0,0
3530409,Mirassolândia,2025,0,0,0,0
3530508,Mococa,2022,0,0,0,0
3530508,Mococa,2023,1,0,0,1
3530508,Mococa,2024,0,0,0,0
3530508,Mococa,2025,0,0,0,0
3530607,Mogi das Cruzes,2022,0,2,0,2
3530607,Mogi das Cruzes,2023,2,4,0,6
3530607,Mogi das Cruzes,2024,0,6,0,6
3530607,Mogi das Cruzes,2025,0,1,0,1
3530706,Mogi Guaçu,2022,0,2,0,2
3530706,Mogi Guaçu,2023,1,1,0,2
3530706,Mogi Guaçu,2024,0,0,0,0
3530706,Mogi Guaçu,2025,0,0,0,0
3530805,Mogi Mirim,2022,0,1,0,1
3530805,Mogi Mirim,2023,2,0,0,2
3530805,Mogi Mirim,2024,0,1,0,1
3530805,Mogi Mirim,2025,0,0,0,0
3530904,Mombuca,2022,0,0,0,0
3530904,Mombuca,2023,0,0,0,0
3530904,Mombuca,2024,0,0,0,0
3530904,Mombuca,2025,0,0,0,0
3531001,Monções,2022,0,0,0,0
3531001,Monções,2023,0,0,0,0
3531001,Monções,2024,0,0,0,0
3531001,Monções,2025,0,0,0,0
3531100,Mongaguá,2022,0,1,0,1
3531100,Mongaguá,2023,0,0,0,0
3531100,Mongaguá,2024,0,0,0,0
3531100,Mongaguá,2025,0,2,0,2
3531209,Monte Alegre do Sul,2022,0,0,0,0
3531209,Monte Alegre do Sul,2023,0,0,0,0
3531209,Monte Alegre do Sul,2024,0,0,0,0
3531209,Monte Alegre do Sul,2025,0,0,0,0
3531308,Monte Alto,2022,0,0,0,0
3531308,Monte Alto,2023,0,0,0,0
3531308,Monte Alto,2024,0,0,0,0
3531308,Monte Alto,2025,0,0,0,0
3531407,Monte Aprazível,2022,0,2,0,2
3531407,Monte Aprazível,2023,0,0,0,0
3531407,Monte Aprazível,2024,0,0,0,0
3531407,Monte Aprazível,2025,1,1,0,2
3531506,Monte Azul Paulista,2022,0,0,0,0
3531506,Monte Azul Paulista,2023,0,0,0,0
3531506,Monte Azul Paulista,2024,0,0,0,0
3531506,Monte Azul Paulista,2025,0,0,0,0
3531605,Monte Castelo,2022,0,0,0,0
3531605,Monte Castelo,2023,0,0,0,0
3531605,Monte Castelo,2024,1,0,0,1
3531605,Monte Castelo,2025,0,0,0,0
3531704,Monteiro Lobato,2022,0,0,0,0
3531704,Monteiro Lobato,2023,0,0,0,0
3531704,Monteiro Lobato,2024,0,0,0,0
3531704,Monteiro Lobato,2025,0,0,0,0
3531803,Monte Mor,2022,0,0,0,0
3531803,Monte Mor,2023,0,0,0,0
3531803,Monte Mor,2024,0,1,0,1
3531803,Monte Mor,2025,0,0,0,0
3531902,Morro Agudo,2022,0,0,0,0
3531902,Morro Agudo,2023,0,0,0,0
3531902,Morro Agudo,2024,0,0,0,0
3531902,Morro Agudo,2025,1,0,0,1
3532009,Morungaba,2022,0,0,0,0
3532009,Morungaba,2023,0,0,0,0
3532009,Morungaba,2024,0,0,0,0
3532009,Morungaba,2025,0,0,0,0
3532058,Motuca,2022,0,0,0,0
3532058,Motuca,2023,0,0,0,0
3532058,Motuca,2024,0,0,0,0
3532058,Motuca,2025,0,0,0,0
3532108,Murutinga do Sul,2022,0,0,0,0
3532108,Murutinga do Sul,2023,0,0,0,0
3532108,Murutinga do Sul,2024,0,0,0,0
3532108,Murutinga do Sul,2025,0,0,0,0
3532157,Nantes,2022,0,0,0,0
3532157,Nantes,2023,0,0,0,0
3532157,Nantes,2024,0,0,0,0
3532157,Nantes,2025,0,0,0,0
3532207,Narandiba,2022,0,0,0,0
3532207,Narandiba,2023,0,0,0,0
3532207,Narandiba,2024,0,0,0,0
3532207,Narandiba,2025,0,0,0,0
3532306,Natividade da Serra,2022,0,0,0,0
3532306,Natividade da Serra,2023,0,0,0,0
3532306,Natividade da Serra,2024,0,0,0,0
3532306,Natividade da Serra,2025,0,0,0,0
3532405,Nazaré Paulista,2022,0,0,0,0
3532405,Nazaré Paulista,2023,0,0,0,0
3532405,Nazaré Paulista,2024,0,0,0,0
3532405,Nazaré Paulista,2025,1,0,0,1
3532504,Neves Paulista,2022,0,0,0,0
3532504,Neves Paulista,2023,0,0,0,0
3532504,Neves Paulista,2024,0,0,0,0
3532504,Neves Paulista,2025,0,0,0,0
3532603,Nhandeara,2022,0,0,0,0
3532603,Nhandeara,2023,0,0,0,0
3532603,Nhandeara,2024,0,0,0,0
3532603,Nhandeara,2025,0,0,0,0
3532702,Nipoã,2022,0,0,0,0
3532702,Nipoã,2023,0,0,0,0
3532702,Nipoã,2024,0,0,0,0
3532702,Nipoã,2025,0,0,0,0
3532801,Nova Aliança,2022,0,0,0,0
3532801,Nova Aliança,2023,0,0,0,0
3532801,Nova Aliança,2024,0,0,0,0
3532801,Nova Aliança,2025,0,0,0,0
3532827,Nova Campina,2022,0,0,0,0
3532827,Nova Campina,2023,0,0,0,0
3532827,Nova Campina,2024,0,0,0,0
3532827,Nova Campina,2025,0,0,0,0
3532843,Nova Canaã Paulista,2022,0,0,0,0
3532843,Nova Canaã Paulista,2023,0,0,0,0
3532843,Nova Canaã Paulista,2024,0,0,0,0
3532843,Nova Canaã Paulista,2025,0,0,0,0
3532868,Nova Castilho,2022,0,0,0,0
3532868,Nova Castilho,2023,0,0,0,0
3532868,Nova Castilho,2024,0,0,0,0
3532868,Nova Castilho,2025,0,0,0,0
3532900,Nova Europa,2022,0,0,0,0
3532900,Nova Europa,2023,0,0,0,0
3532900,Nova Europa,2024,0,1,0,1
3532900,Nova Europa,2025,0,0,0,0
3533007,Nova Granada,2022,0,2,0,2
3533007,Nova Granada,2023,0,0,0,0
3533007,Nova Granada,2024,0,0,0,0
3533007,Nova Granada,2025,0,0,0,0
3533106,Nova Guataporanga,2022,0,0,0,0
3533106,Nova Guataporanga,2023,0,0,0,0
3533106,Nova Guataporanga,2024,0,0,0,0
3533106,Nova Guataporanga,2025,0,0,0,0
3533205,Nova Independência,2022,0,0,0,0
3533205,Nova Independência,2023,0,0,0,0
3533205,Nova Independência,2024,0,0,0,0
3533205,Nova Independência,2025,0,0,0,0
3533254,Novais,2022,0,0,0,0
3533254,Novais,2023,0,0,0,0
3533254,Novais,2024,0,0,0,0
3533254,Novais,2025,0,0,0,0
3533304,Nova Luzitânia,2022,0,0,0,0
3533304,Nova Luzitânia,2023,0,0,0,0
3533304,Nova Luzitânia,2024,0,0,0,0
3533304,Nova Luzitânia,2025,0,0,0,0
3533403,Nova Odessa,2022,0,1,0,1
3533403,Nova Odessa,2023,0,1,0,1
3533403,Nova Odessa,2024,0,1,0,1
3533403,Nova Odessa,2025,0,0,0,0
3533502,Novo Horizonte,2022,0,1,0,1
3533502,Novo Horizonte,2023,0,0,0,0
3533502,Novo Horizonte,2024,0,0,0,0
3533502,Novo Horizonte,2025,0,0,0,0
3533601,Nuporanga,2022,0,0,0,0
3533601,Nuporanga,2023,0,0,0,0
3533601,Nuporanga,2024,0,1,0,1
3533601,Nuporanga,2025,0,0,0,0
3533700,Ocauçu,2022,0,1,0,1
3533700,Ocauçu,2023,0,0,0,0
3533700,Ocauçu,2024,0,0,0,0
3533700,Ocauçu,2025,0,0,0,0
3533809,Óleo,2022,0,0,0,0
3533809,Óleo,2023,0,0,0,0
3533809,Óleo,2024,0,0,0,0
3533809,Óleo,2025,0,0,0,0
3533908,Olímpia,2022,0,0,0,0
3533908,Olímpia,2023,0,0,0,0
3533908,Olímpia,2024,1,0,0,1
3533908,Olímpia,2025,1,2,0,3
3534005,Onda Verde,2022,0,0,0,0
3534005,Onda Verde,2023,0,0,0,0
3534005,Onda Verde,2024,0,0,0,0
3534005,Onda Verde,2025,0,0,0,0
3534104,Oriente,2022,0,0,0,0
3534104,Oriente,2023,0,0,0,0
3534104,Oriente,2024,0,0,0,0
3534104,Oriente,2025,0,0,0,0
3534203,Orindiúva,2022,0,0,0,0
3534203,Orindiúva,2023,0,0,0,0
3534203,Orindiúva,2024,0,0,0,0
3534203,Orindiúva,2025,0,0,0,0
3534302,Orlândia,2022,0,0,0,0
3534302,Orlândia,2023,1,0,0,1
3534302,Orlândia,2024,0,0,0,0
3534302,Orlândia,2025,0,0,0,0
3534401,Osasco,2022,0,2,0,2
3534401,Osasco,2023,4,1,0,5
3534401,Osasco,2024,2,9,0,11
3534401,Osasco,2025,3,5,0,8
3534500,Oscar Bressane,2022,0,0,0,0
3534500,Oscar Bressane,2023,0,0,0,0
3534500,Oscar Bressane,2024,0,0,0,0
3534500,Oscar Bressane,2025,0,0,0,0
3534609,Osvaldo Cruz,2022,0,0,0,0
3534609,Osvaldo Cruz,2023,0,0,0,0
3534609,Osvaldo Cruz,2024,0,0,0,0
3534609,Osvaldo Cruz,2025,0,0,0,0
3534708,Ourinhos,2022,0,0,0,0
3534708,Ourinhos,2023,0,0,0,0
3534708,Ourinhos,2024,0,2,0,2
3534708,Ourinhos,2025,0,1,0,1
3534757,Ouroeste,2022,0,0,0,0
3534757,Ouroeste,2023,0,0,0,0
3534757,Ouroeste,2024,0,0,0,0
3534757,Ouroeste,2025,0,1,0,1
3534807,Ouro Verde,2022,0,0,0,0
3534807,Ouro Verde,2023,0,0,0,0
3534807,Ouro Verde,2024,0,0,0,0
3534807,Ouro Verde,2025,0,0,0,0
3534906,Pacaembu,2022,0,0,0,0
3534906,Pacaembu,2023,0,0,0,0
3534906,Pacaembu,2024,0,0,0,0
3534906,Pacaembu,2025,0,0,0,0
3535002,Palestina,2022,0,1,0,1
3535002,Palestina,2023,0,0,0,0
3535002,Palestina,2024,0,0,0,0
3535002,Palestina,2025,0,0,0,0
3535101,Palmares Paulista,2022,0,0,0,0
3535101,Palmares Paulista,2023,0,0,0,0
3535101,Palmares Paulista,2024,1,1,0,2
3535101,Palmares Paulista,2025,0,0,0,0
3535200,Palmeira d'Oeste,2022,0,0,0,0
3535200,Palmeira d'Oeste,2023,0,0,0,0
3535200,Palmeira d'Oeste,2024,0,0,0,0
3535200,Palmeira d'Oeste,2025,0,0,0,0
3535309,Palmital,2022,0,1,0,1
3535309,Palmital,2023,0,0,0,0
3535309,Palmital,2024,0,0,0,0
3535309,Palmital,2025,0,0,0,0
3535408,Panorama,2022,0,0,0,0
3535408,Panorama,2023,0,0,0,0
3535408,Panorama,2024,0,0,0,0
3535408,Panorama,2025,0,0,0,0
3535507,Paraguaçu Paulista,2022,0,0,0,0
3535507,Paraguaçu Paulista,2023,1,0,0,1
3535507,Paraguaçu Paulista,2024,0,0,0,0
3535507,Paraguaçu Paulista,2025,0,0,0,0
3535606,Paraibuna,2022,0,0,0,0
3535606,Paraibuna,2023,0,0,0,0
3535606,Paraibuna,2024,0,0,0,0
3535606,Paraibuna,2025,0,0,0,0
3535705,Paraíso,2022,0,0,0,0
3535705,Paraíso,2023,0,0,0,0
3535705,Paraíso,2024,1,0,0,1
3535705,Paraíso,2025,0,0,0,0
3535804,Paranapanema,2022,0,0,0,0
3535804,Paranapanema,2023,0,0,0,0
3535804,Paranapanema,2024,0,0,0,0
3535804,Paranapanema,2025,0,0,0,0
3535903,Paranapuã,2022,0,0,0,0
3535903,Paranapuã,2023,0,0,0,0
3535903,Paranapuã,2024,0,0,0,0
3535903,Paranapuã,2025,0,0,0,0
3536000,Parapuã,2022,0,1,0,1
3536000,Parapuã,2023,0,0,0,0
3536000,Parapuã,2024,0,0,0,0
3536000,Parapuã,2025,0,0,0,0
3536109,Pardinho,2022,0,0,0,0
3536109,Pardinho,2023,0,0,0,0
3536109,Pardinho,2024,0,0,0,0
3536109,Pardinho,2025,0,0,0,0
3536208,Pariquera-Açu,2022,0,1,0,1
3536208,Pariquera-Açu,2023,0,0,0,0
3536208,Pariquera-Açu,2024,0,1,0,1
3536208,Pariquera-Açu,2025,0,0,0,0
3536257,Parisi,2022,0,0,0,0
3536257,Parisi,2023,0,0,0,0
3536257,Parisi,2024,0,0,0,0
3536257,Parisi,2025,0,0,0,0
3536307,Patrocínio Paulista,2022,0,0,0,0
3536307,Patrocínio Paulista,2023,0,0,0,0
3536307,Patrocínio Paulista,2024,1,0,0,1
3536307,Patrocínio Paulista,2025,0,0,0,0
3536406,Paulicéia,2022,0,0,0,0
3536406,Paulicéia,2023,0,0,0,0
3536406,Paulicéia,2024,0,0,0,0
3536406,Paulicéia,2025,0,0,0,0
3536505,Paulínia,2022,0,0,0,0
3536505,Paulínia,2023,0,1,0,1
3536505,Paulínia,2024,1,0,0,1
3536505,Paulínia,2025,0,0,0,0
3536570,Paulistânia,2022,0,0,0,0
3536570,Paulistânia,2023,0,0,0,0
3536570,Paulistânia,2024,0,0,0,0
3536570,Paulistânia,2025,0,1,0,1
3536604,Paulo de Faria,2022,0,0,0,0
3536604,Paulo de Faria,2023,0,0,0,0
3536604,Paulo de Faria,2024,0,0,0,0
3536604,Paulo de Faria,2025,0,0,0,0
3536703,Pederneiras,2022,0,0,0,0
3536703,Pederneiras,2023,1,1,0,2
3536703,Pederneiras,2024,0,0,0,0
3536703,Pederneiras,2025,0,0,0,0
3536802,Pedra Bela,2022,0,0,0,0
3536802,Pedra Bela,2023,0,0,0,0
3536802,Pedra Bela,2024,0,0,0,0
3536802,Pedra Bela,2025,0,0,0,0
3536901,Pedranópolis,2022,0,0,0,0
3536901,Pedranópolis,2023,0,0,0,0
3536901,Pedranópolis,2024,0,0,0,0
3536901,Pedranópolis,2025,0,0,0,0
3537008,Pedregulho,2022,0,0,0,0
3537008,Pedregulho,2023,0,0,0,0
3537008,Pedregulho,2024,0,0,0,0
3537008,Pedregulho,2025,0,0,0,0
3537107,Pedreira,2022,0,0,0,0
3537107,Pedreira,2023,0,0,0,0
3537107,Pedreira,2024,0,0,0,0
3537107,Pedreira,2025,0,0,0,0
3537156,Pedrinhas Paulista,2022,0,0,0,0
3537156,Pedrinhas Paulista,2023,0,0,0,0
3537156,Pedrinhas Paulista,2024,1,0,0,1
3537156,Pedrinhas Paulista,2025,0,0,0,0
3537206,Pedro de Toledo,2022,0,0,0,0
3537206,Pedro de Toledo,2023,0,0,0,0
3537206,Pedro de Toledo,2024,0,0,0,0
3537206,Pedro de Toledo,2025,0,0,0,0
3537305,Penápolis,2022,0,2,0,2
3537305,Penápolis,2023,0,0,0,0
3537305,Penápolis,2024,0,1,0,1
3537305,Penápolis,2025,1,1,0,2
3537404,Pereira Barreto,2022,0,0,0,0
3537404,Pereira Barreto,2023,0,0,0,0
3537404,Pereira Barreto,2024,0,0,0,0
3537404,Pereira Barreto,2025,0,0,0,0
3537503,Pereiras,2022,0,0,0,0
3537503,Pereiras,2023,0,0,0,0
3537503,Pereiras,2024,0,0,0,0
3537503,Pereiras,2025,0,0,0,0
3537602,Peruíbe,2022,0,2,0,2
3537602,Peruíbe,2023,0,0,0,0
3537602,Peruíbe,2024,1,2,0,3
3537602,Peruíbe,2025,0,1,0,1
3537701,Piacatu,2022,0,0,0,0
3537701,Piacatu,2023,1,0,0,1
3537701,Piacatu,2024,0,0,0,0
3537701,Piacatu,2025,0,0,0,0
3537800,Piedade,2022,0,0,0,0
3537800,Piedade,2023,0,0,0,0
3537800,Piedade,2024,1,0,0,1
3537800,Piedade,2025,1,0,0,1
3537909,Pilar do Sul,2022,0,0,0,0
3537909,Pilar do Sul,2023,0,0,0,0
3537909,Pilar do Sul,2024,0,1,0,1
3537909,Pilar do Sul,2025,0,1,0,1
3538006,Pindamonhangaba,2022,0,1,0,1
3538006,Pindamonhangaba,2023,2,0,0,2
3538006,Pindamonhangaba,2024,0,1,0,1
3538006,Pindamonhangaba,2025,0,0,0,0
3538105,Pindorama,2022,0,1,0,1
3538105,Pindorama,2023,0,0,0,0
3538105,Pindorama,2024,0,0,0,0
3538105,Pindorama,2025,0,0,0,0
3538204,Pinhalzinho,2022,0,0,0,0
3538204,Pinhalzinho,2023,0,0,0,0
3538204,Pinhalzinho,2024,0,0,0,0
3538204,Pinhalzinho,2025,0,0,0,0
3538303,Piquerobi,2022,0,0,0,0
3538303,Piquerobi,2023,0,0,0,0
3538303,Piquerobi,2024,0,0,0,0
3538303,Piquerobi,2025,0,0,0,0
3538501,Piquete,2022,0,0,0,0
3538501,Piquete,2023,0,0,0,0
3538501,Piquete,2024,0,0,0,0
3538501,Piquete,2025,0,0,0,0
3538600,Piracaia,2022,0,0,0,0
3538600,Piracaia,2023,0,0,0,0
3538600,Piracaia,2024,0,0,0,0
3538600,Piracaia,2025,0,0,0,0
3538709,Piracicaba,2022,0,4,0,4
3538709,Piracicaba,2023,5,1,0,6
3538709,Piracicaba,2024,2,4,0,6
3538709,Piracicaba,2025,2,1,0,3
3538808,Piraju,2022,0,0,0,0
3538808,Piraju,2023,0,0,0,0
3538808,Piraju,2024,0,0,0,0
3538808,Piraju,2025,0,0,0,0
3538907,Pirajuí,2022,0,0,0,0
3538907,Pirajuí,2023,0,0,0,0
3538907,Pirajuí,2024,0,0,0,0
3538907,Pirajuí,2025,0,0,0,0
3539004,Pirangi,2022,0,0,0,0
3539004,Pirangi,2023,0,0,0,0
3539004,Pirangi,2024,0,0,0,0
3539004,Pirangi,2025,0,0,0,0
3539103,Pirapora do Bom Jesus,2022,0,0,0,0
3539103,Pirapora do Bom Jesus,2023,0,0,0,0
3539103,Pirapora do Bom Jesus,2024,0,0,0,0
3539103,Pirapora do Bom Jesus,2025,0,1,0,1
3539202,Pirapozinho,2022,0,0,0,0
3539202,Pirapozinho,2023,0,0,0,0
3539202,Pirapozinho,2024,0,0,0,0
3539202,Pirapozinho,2025,0,0,0,0
3539301,Pirassununga,2022,0,0,0,0
3539301,Pirassununga,2023,0,0,0,0
3539301,Pirassununga,2024,0,0,0,0
3539301,Pirassununga,2025,0,0,0,0
3539400,Piratininga,2022,0,0,0,0
3539400,Piratininga,2023,0,0,0,0
3539400,Piratininga,2024,0,0,0,0
3539400,Piratininga,2025,0,0,0,0
3539509,Pitangueiras,2022,0,0,0,0
3539509,Pitangueiras,2023,0,0,0,0
3539509,Pitangueiras,2024,0,0,0,0
3539509,Pitangueiras,2025,0,0,0,0
3539608,Planalto,2022,0,0,0,0
3539608,Planalto,2023,0,0,0,0
3539608,Planalto,2024,0,0,0,0
3539608,Planalto,2025,0,0,0,0
3539707,Platina,2022,0,0,0,0
3539707,Platina,2023,0,0,0,0
3539707,Platina,2024,0,0,0,0
3539707,Platina,2025,0,0,0,0
3539806,Poá,2022,0,0,0,0
3539806,Poá,2023,0,0,0,0
3539806,Poá,2024,0,0,0,0
3539806,Poá,2025,0,1,0,1
3539905,Poloni,2022,0,0,0,0
3539905,Poloni,2023,0,0,0,0
3539905,Poloni,2024,0,0,0,0
3539905,Poloni,2025,0,0,0,0
3540002,Pompéia,2022,0,0,0,0
3540002,Pompéia,2023,0,0,0,0
3540002,Pompéia,2024,0,0,0,0
3540002,Pompéia,2025,0,0,0,0
3540101,Pongaí,2022,0,0,0,0
3540101,Pongaí,2023,0,0,0,0
3540101,Pongaí,2024,0,0,0,0
3540101,Pongaí,2025,0,0,0,0
3540200,Pontal,2022,0,0,0,0
3540200,Pontal,2023,0,1,0,1
3540200,Pontal,2024,0,2,0,2
3540200,Pontal,2025,0,0,0,0
3540259,Pontalinda,2022,0,0,0,0
3540259,Pontalinda,2023,0,0,0,0
3540259,Pontalinda,2024,0,0,0,0
3540259,Pontalinda,2025,0,1,0,1
3540309,Pontes Gestal,2022,0,0,0,0
3540309,Pontes Gestal,2023,0,0,0,0
3540309,Pontes Gestal,2024,0,0,0,0
3540309,Pontes Gestal,2025,0,0,0,0
3540408,Populina,2022,0,0,0,0
3540408,Populina,2023,0,0,0,0
3540408,Populina,2024,0,0,0,0
3540408,Populina,2025,0,0,0,0
3540507,Porangaba,2022,0,0,0,0
3540507,Porangaba,2023,0,0,0,0
3540507,Porangaba,2024,0,0,0,0
3540507,Porangaba,2025,0,0,0,0
3540606,Porto Feliz,2022,0,1,0,1
3540606,Porto Feliz,2023,1,0,0,1
3540606,Porto Feliz,2024,0,1,0,1
3540606,Porto Feliz,2025,0,1,0,1
3540705,Porto Ferreira,2022,0,1,0,1
3540705,Porto Ferreira,2023,0,0,0,0
3540705,Porto Ferreira,2024,0,0,0,0
3540705,Porto Ferreira,2025,0,0,0,0
3540754,Potim,2022,0,0,0,0
3540754,Potim,2023,0,0,0,0
3540754,Potim,2024,0,1,0,1
3540754,Potim,2025,0,0,0,0
3540804,Potirendaba,2022,0,0,0,0
3540804,Potirendaba,2023,0,0,0,0
3540804,Potirendaba,2024,0,0,0,0
3540804,Potirendaba,2025,1,0,0,1
3540853,Pracinha,2022,0,0,0,0
3540853,Pracinha,2023,0,0,0,0
3540853,Pracinha,2024,0,0,0,0
3540853,Pracinha,2025,0,0,0,0
3540903,Pradópolis,2022,0,1,0,1
3540903,Pradópolis,2023,0,0,0,0
3540903,Pradópolis,2024,0,0,0,0
3540903,Pradópolis,2025,0,0,0,0
3541000,Praia Grande,2022,0,1,0,1
3541000,Praia Grande,2023,2,1,0,3
3541000,Praia Grande,2024,0,7,0,7
3541000,Praia Grande,2025,3,4,0,7
3541059,Pratânia,2022,0,0,0,0
3541059,Pratânia,2023,0,0,0,0
3541059,Pratânia,2024,0,0,0,0
3541059,Pratânia,2025,1,0,0,1
3541109,Presidente Alves,2022,0,0,0,0
3541109,Presidente Alves,2023,0,0,0,0
3541109,Presidente Alves,2024,0,0,0,0
3541109,Presidente Alves,2025,0,0,0,0
3541208,Presidente Bernardes,2022,0,0,0,0
3541208,Presidente Bernardes,2023,0,0,0,0
3541208,Presidente Bernardes,2024,0,0,0,0
3541208,Presidente Bernardes,2025,0,0,0,0
3541307,Presidente Epitácio,2022,0,0,0,0
3541307,Presidente Epitácio,2023,0,0,0,0
3541307,Presidente Epitácio,2024,1,1,0,2
3541307,Presidente Epitácio,2025,0,1,0,1
3541406,Presidente Prudente,2022,0,1,0,1
3541406,Presidente Prudente,2023,1,0,0,1
3541406,Presidente Prudente,2024,2,2,0,4
3541406,Presidente Prudente,2025,0,0,0,0
3541505,Presidente Venceslau,2022,0,0,0,0
3541505,Presidente Venceslau,2023,0,0,0,0
3541505,Presidente Venceslau,2024,0,0,0,0
3541505,Presidente Venceslau,2025,0,0,0,0
3541604,Promissão,2022,0,0,0,0
3541604,Promissão,2023,1,0,0,1
3541604,Promissão,2024,0,0,0,0
3541604,Promissão,2025,0,0,0,0
3541653,Quadra,2022,0,0,0,0
3541653,Quadra,2023,0,0,0,0
3541653,Quadra,2024,0,0,0,0
3541653,Quadra,2025,0,0,0,0
3541703,Quatá,2022,0,0,0,0
3541703,Quatá,2023,0,0,0,0
3541703,Quatá,2024,0,0,0,0
3541703,Quatá,2025,0,0,0,0
3541802,Queiroz,2022,0,0,0,0
3541802,Queiroz,2023,0,0,0,0
3541802,Queiroz,2024,0,0,0,0
3541802,Queiroz,2025,0,0,0,0
3541901,Queluz,2022,0,0,0,0
3541901,Queluz,2023,0,0,0,0
