id_municipio,municipio,ano,n_consumado,n_total,n_tentativa,taxa_feminicidio_consumado_100k,taxa_feminicidio_total_100k,populacao,pib_per_capita_2022,taxa_alfabetizacao,anos_medios_estudo,pct_ensino_medio,pct_ensino_superior,taxa_urbanizacao_pct,taxa_saneamento_basico_pct,taxa_trafico_drogas_100k
3530102,Mirandópolis,2024,0,0,0,0.0,0.0,28737,28169.226423185504,0.9526985047425754,9.6,0.4816803401915725,0.1346162106438727,87.3188405797,85.6719367589,260.98757699133523
3530102,Mirandópolis,2025,0,0,0,0.0,0.0,28754,28169.226423185504,0.9526985047425754,9.6,0.4816803401915725,0.1346162106438727,87.3188405797,85.6719367589,184.3221812617375
3530201,Mirante do Paranapanema,2022,0,0,0,0.0,0.0,15917,36758.83219199598,0.9173503028444376,9.2,0.5159441349802212,0.1332041656575442,62.39790918,63.6229990199,81.67368222655023
3530201,Mirante do Paranapanema,2023,0,0,0,0.0,0.0,15917,36758.83219199598,0.9173503028444376,9.2,0.5159441349802212,0.1332041656575442,62.39790918,63.6229990199,69.1085003455425
3530201,Mirante do Paranapanema,2024,0,0,0,0.0,0.0,16069,36758.83219199598,0.9173503028444376,9.2,0.5159441349802212,0.1332041656575442,62.39790918,63.6229990199,37.33897566743419
3530201,Mirante do Paranapanema,2025,0,0,0,0.0,0.0,16031,36758.83219199598,0.9173503028444376,9.2,0.5159441349802212,0.1332041656575442,62.39790918,63.6229990199,99.80662466471213
3530300,Mirassol,2022,0,0,0,0.0,0.0,63337,47996.66139855061,0.9718023088300264,10.3,0.5965582405210889,0.2123557556994089,97.4626286994,96.4158014905,107.36220534600628
3530300,Mirassol,2023,0,1,1,0.0,1.5788559609706805,63337,47996.66139855061,0.9718023088300264,10.3,0.5965582405210889,0.2123557556994089,97.4626286994,96.4158014905,127.88733283862514
3530300,Mirassol,2024,0,0,0,0.0,0.0,65485,47996.66139855061,0.9718023088300264,10.3,0.5965582405210889,0.2123557556994089,97.4626286994,96.4158014905,134.381919523555
3530300,Mirassol,2025,0,0,0,0.0,0.0,65811,47996.66139855061,0.9718023088300264,10.3,0.5965582405210889,0.2123557556994089,97.4626286994,96.4158014905,121.56022549421829
3530409,Mirassolândia,2022,0,0,0,0.0,0.0,4669,44827.28721353609,0.9529689963215976,8.4,0.3981328940142778,0.0955518945634266,87.3329459617,87.1005229518,21.417862497322766
3530409,Mirassolândia,2023,0,0,0,0.0,0.0,4669,44827.28721353609,0.9529689963215976,8.4,0.3981328940142778,0.0955518945634266,87.3329459617,87.1005229518,107.08931248661384
3530409,Mirassolândia,2024,0,0,0,0.0,0.0,4771,44827.28721353609,0.9529689963215976,8.4,0.3981328940142778,0.0955518945634266,87.3329459617,87.1005229518,104.79983232026828
3530409,Mirassolândia,2025,0,0,0,0.0,0.0,4783,44827.28721353609,0.9529689963215976,8.4,0.3981328940142778,0.0955518945634266,87.3329459617,87.1005229518,62.72214091574326
3530508,Mococa,2022,0,0,0,0.0,0.0,67681,51389.38629748378,0.9642476933995742,9.9,0.5506605463502016,0.1577847439916405,95.1125688371,93.0596047943,143.31939539900415
3530508,Mococa,2023,1,1,0,1.4775195401959191,1.4775195401959191,67681,51389.38629748378,0.9642476933995742,9.9,0.5506605463502016,0.1577847439916405,95.1125688371,93.0596047943,190.60002068527356
3530508,Mococa,2024,0,0,0,0.0,0.0,69324,51389.38629748378,0.9642476933995742,9.9,0.5506605463502016,0.1577847439916405,95.1125688371,93.0596047943,163.00271190352547
3530508,Mococa,2025,0,0,0,0.0,0.0,69372,51389.38629748378,0.9642476933995742,9.9,0.5506605463502016,0.1577847439916405,95.1125688371,93.0596047943,253.70466470622154
3530607,Mogi das Cruzes,2022,0,2,2,0.0,0.4429629793689992,451505,50282.40897885959,0.9706623276866024,10.7,0.6596355633496118,0.2278600089425181,94.143408972,90.6328571519,32.779260473305946
3530607,Mogi das Cruzes,2023,2,6,4,0.4429629793689992,1.3288889381069977,451505,50282.40897885959,0.9706623276866024,10.7,0.6596355633496118,0.2278600089425181,94.143408972,90.6328571519,47.61852028216742
3530607,Mogi das Cruzes,2024,0,6,6,0.0,1.281722635221738,468120,50282.40897885959,0.9706623276866024,10.7,0.6596355633496118,0.2278600089425181,94.143408972,90.6328571519,43.578569597539094
3530607,Mogi das Cruzes,2025,0,1,1,0.0,0.2126293317910619,470302,50282.40897885959,0.9706623276866024,10.7,0.6596355633496118,0.2278600089425181,94.143408972,90.6328571519,55.070996933885034
3530706,Mogi Guaçu,2022,0,2,2,0.0,1.3015918468286714,153658,53254.18890653269,0.9719042005237798,10.2,0.5826249067859806,0.1680255199270859,97.6699561404,97.2441520468,115.84167436775176
3530706,Mogi Guaçu,2023,1,2,1,0.6507959234143357,1.3015918468286714,153658,53254.18890653269,0.9719042005237798,10.2,0.5826249067859806,0.1680255199270859,97.6699561404,97.2441520468,83.30187819703497
3530706,Mogi Guaçu,2024,0,0,0,0.0,0.0,159735,53254.18890653269,0.9719042005237798,10.2,0.5826249067859806,0.1680255199270859,97.6699561404,97.2441520468,96.40967853006542
3530706,Mogi Guaçu,2025,0,0,0,0.0,0.0,160318,53254.18890653269,0.9719042005237798,10.2,0.5826249067859806,0.1680255199270859,97.6699561404,97.2441520468,111.65308948464926
3530805,Mogi Mirim,2022,0,1,1,0.0,1.0804036387994556,92558,79059.39345059314,0.9695248739408432,10.3,0.5889055268173156,0.2222161720664307,94.996301228,94.8128421364,160.98014218111888
3530805,Mogi Mirim,2023,2,2,0,2.160807277598911,2.160807277598911,92558,79059.39345059314,0.9695248739408432,10.3,0.5889055268173156,0.2222161720664307,94.996301228,94.8128421364,66.98502560556624
3530805,Mogi Mirim,2024,0,1,1,0.0,1.0467477547260662,95534,79059.39345059314,0.9695248739408432,10.3,0.5889055268173156,0.2222161720664307,94.996301228,94.8128421364,86.88006364226348
3530805,Mogi Mirim,2025,0,0,0,0.0,0.0,95742,79059.39345059314,0.9695248739408432,10.3,0.5889055268173156,0.2222161720664307,94.996301228,94.8128421364,89.82473731486704
3530904,Mombuca,2022,0,0,0,0.0,0.0,3722,39702.23858140784,0.9292649098474342,8.9,0.4520497803806735,0.0618594436310395,84.2532467532,86.2012987013,134.33637829124126
3530904,Mombuca,2023,0,0,0,0.0,0.0,3722,39702.23858140784,0.9292649098474342,8.9,0.4520497803806735,0.0618594436310395,84.2532467532,86.2012987013,80.60182697474477
3530904,Mombuca,2024,0,0,0,0.0,0.0,3815,39702.23858140784,0.9292649098474342,8.9,0.4520497803806735,0.0618594436310395,84.2532467532,86.2012987013,78.63695937090432
3530904,Mombuca,2025,0,0,0,0.0,0.0,3830,39702.23858140784,0.9292649098474342,8.9,0.4520497803806735,0.0618594436310395,84.2532467532,86.2012987013,52.21932114882507
3531001,Monções,2022,0,0,0,0.0,0.0,1937,32789.25193598348,0.942189421894219,9.0,0.4897039897039897,0.128056628056628,90.6132665832,91.239048811,206.50490449148168
3531001,Monções,2023,0,0,0,0.0,0.0,1937,32789.25193598348,0.942189421894219,9.0,0.4897039897039897,0.128056628056628,90.6132665832,91.239048811,103.25245224574084
3531001,Monções,2024,0,0,0,0.0,0.0,1954,32789.25193598348,0.942189421894219,9.0,0.4897039897039897,0.128056628056628,90.6132665832,91.239048811,51.17707267144319
3531001,Monções,2025,0,0,0,0.0,0.0,1947,32789.25193598348,0.942189421894219,9.0,0.4897039897039897,0.128056628056628,90.6132665832,91.239048811,0.0
3531100,Mongaguá,2022,0,1,1,0.0,1.614178947878162,61951,22541.098836176978,0.9616943055363392,9.5,0.5004164237528108,0.1125593403847755,98.8364546635,95.1696643798,175.94550531871963
3531100,Mongaguá,2023,0,0,0,0.0,0.0,61951,22541.098836176978,0.9616943055363392,9.5,0.5004164237528108,0.1125593403847755,98.8364546635,95.1696643798,213.07162111991735
3531100,Mongaguá,2024,0,0,0,0.0,0.0,64519,22541.098836176978,0.9616943055363392,9.5,0.5004164237528108,0.1125593403847755,98.8364546635,95.1696643798,216.99034392969511
3531100,Mongaguá,2025,0,2,2,0.0,3.0842778934381987,64845,22541.098836176978,0.9616943055363392,9.5,0.5004164237528108,0.1125593403847755,98.8364546635,95.1696643798,330.0177345978873
3531209,Monte Alegre do Sul,2022,0,0,0,0.0,0.0,8627,33021.470383679145,0.9579381443298968,9.6,0.5478025114155252,0.1512557077625571,70.4993834772,70.1294697904,0.0
3531209,Monte Alegre do Sul,2023,0,0,0,0.0,0.0,8627,33021.470383679145,0.9579381443298968,9.6,0.5478025114155252,0.1512557077625571,70.4993834772,70.1294697904,23.18303002202388
3531209,Monte Alegre do Sul,2024,0,0,0,0.0,0.0,8873,33021.470383679145,0.9579381443298968,9.6,0.5478025114155252,0.1512557077625571,70.4993834772,70.1294697904,33.810436154626395
3531209,Monte Alegre do Sul,2025,0,0,0,0.0,0.0,8923,33021.470383679145,0.9579381443298968,9.6,0.5478025114155252,0.1512557077625571,70.4993834772,70.1294697904,33.62097949120251
3531308,Monte Alto,2022,0,0,0,0.0,0.0,47574,59397.60707529323,0.9669105711360289,9.9,0.5438796976858946,0.1736228345843181,96.6371191136,96.3102493075,77.77357380081557
3531308,Monte Alto,2023,0,0,0,0.0,0.0,47574,59397.60707529323,0.9669105711360289,9.9,0.5438796976858946,0.1736228345843181,96.6371191136,96.3102493075,100.89544709294992
3531308,Monte Alto,2024,0,0,0,0.0,0.0,48725,59397.60707529323,0.9669105711360289,9.9,0.5438796976858946,0.1736228345843181,96.6371191136,96.3102493075,186.76244227809133
3531308,Monte Alto,2025,0,0,0,0.0,0.0,48758,59397.60707529323,0.9669105711360289,9.9,0.5438796976858946,0.1736228345843181,96.6371191136,96.3102493075,213.29833053037453
3531407,Monte Aprazível,2022,0,2,2,0.0,8.976660682226212,22280,39527.99398563735,0.962148502607667,9.7,0.5445114731916333,0.1763545131645712,93.6697141535,92.3619951395,116.69658886894075
3531407,Monte Aprazível,2023,0,0,0,0.0,0.0,22280,39527.99398563735,0.962148502607667,9.7,0.5445114731916333,0.1763545131645712,93.6697141535,92.3619951395,125.67324955116696
3531407,Monte Aprazível,2024,0,0,0,0.0,0.0,22650,39527.99398563735,0.962148502607667,9.7,0.5445114731916333,0.1763545131645712,93.6697141535,92.3619951395,225.16556291390728
3531407,Monte Aprazível,2025,1,2,1,4.411505205576143,8.823010411152286,22668,39527.99398563735,0.962148502607667,9.7,0.5445114731916333,0.1763545131645712,93.6697141535,92.3619951395,247.04429151226398
3531506,Monte Azul Paulista,2022,0,0,0,0.0,0.0,18151,44459.987824362295,0.9519596277362696,9.2,0.4768639296992997,0.146711519978031,94.5634510267,93.7656965578,77.13073659853451
3531506,Monte Azul Paulista,2023,0,0,0,0.0,0.0,18151,44459.987824362295,0.9519596277362696,9.2,0.4768639296992997,0.146711519978031,94.5634510267,93.7656965578,99.16808991240153
3531506,Monte Azul Paulista,2024,0,0,0,0.0,0.0,18363,44459.987824362295,0.9519596277362696,9.2,0.4768639296992997,0.146711519978031,94.5634510267,93.7656965578,87.13173228775254
3531506,Monte Azul Paulista,2025,0,0,0,0.0,0.0,18337,44459.987824362295,0.9519596277362696,9.2,0.4768639296992997,0.146711519978031,94.5634510267,93.7656965578,158.15018814418934
3531605,Monte Castelo,2022,0,0,0,0.0,0.0,4222,31009.08810990052,0.92542470486611,8.8,0.4813027744270205,0.1109770808202653,84.1943419434,83.9483394834,47.37091425864519
3531605,Monte Castelo,2023,0,0,0,0.0,0.0,4222,31009.08810990052,0.92542470486611,8.8,0.4813027744270205,0.1109770808202653,84.1943419434,83.9483394834,47.37091425864519
3531605,Monte Castelo,2024,1,1,0,23.25040688212044,23.25040688212044,4301,31009.08810990052,0.92542470486611,8.8,0.4813027744270205,0.1109770808202653,84.1943419434,83.9483394834,46.500813764240874
3531605,Monte Castelo,2025,0,0,0,0.0,0.0,4306,31009.08810990052,0.92542470486611,8.8,0.4813027744270205,0.1109770808202653,84.1943419434,83.9483394834,116.11704598235022
3531704,Monteiro Lobato,2022,0,0,0,0.0,0.0,4138,21851.054374093765,0.9189842805320436,9.5,0.499841822208162,0.1866497943688706,35.7780612245,47.512755102,0.0
3531704,Monteiro Lobato,2023,0,0,0,0.0,0.0,4138,21851.054374093765,0.9189842805320436,9.5,0.499841822208162,0.1866497943688706,35.7780612245,47.512755102,24.16626389560174
3531704,Monteiro Lobato,2024,0,0,0,0.0,0.0,4205,21851.054374093765,0.9189842805320436,9.5,0.499841822208162,0.1866497943688706,35.7780612245,47.512755102,0.0
3531704,Monteiro Lobato,2025,0,0,0,0.0,0.0,4205,21851.054374093765,0.9189842805320436,9.5,0.499841822208162,0.1866497943688706,35.7780612245,47.512755102,23.781212841854934
3531803,Monte Mor,2022,0,0,0,0.0,0.0,64662,73475.23729547493,0.9557529048159306,9.6,0.5519637150809195,0.1069992784249046,97.1275407639,91.8382845656,111.34824162568432
3531803,Monte Mor,2023,0,0,0,0.0,0.0,64662,73475.23729547493,0.9557529048159306,9.6,0.5519637150809195,0.1069992784249046,97.1275407639,91.8382845656,77.32516779561412
3531803,Monte Mor,2024,0,1,1,0.0,1.4859724203518785,67296,73475.23729547493,0.9557529048159306,9.6,0.5519637150809195,0.1069992784249046,97.1275407639,91.8382845656,90.64431764146457
3531803,Monte Mor,2025,0,0,0,0.0,0.0,67832,73475.23729547493,0.9557529048159306,9.6,0.5519637150809195,0.1069992784249046,97.1275407639,91.8382845656,138.5776624601958
3531902,Morro Agudo,2022,0,0,0,0.0,0.0,27933,52262.37994486808,0.9484940295847444,9.0,0.4422355588897224,0.132595648912228,96.3765222599,90.1177879816,85.9198797121684
3531902,Morro Agudo,2023,0,0,0,0.0,0.0,27933,52262.37994486808,0.9484940295847444,9.0,0.4422355588897224,0.132595648912228,96.3765222599,90.1177879816,118.13983460423157
3531902,Morro Agudo,2024,0,0,0,0.0,0.0,28561,52262.37994486808,0.9484940295847444,9.0,0.4422355588897224,0.132595648912228,96.3765222599,90.1177879816,108.53961696019047
3531902,Morro Agudo,2025,1,1,0,3.5061884225658284,3.5061884225658284,28521,52262.37994486808,0.9484940295847444,9.0,0.4422355588897224,0.132595648912228,96.3765222599,90.1177879816,182.3217979734231
3532009,Morungaba,2022,0,0,0,0.0,0.0,13720,51674.62981049563,0.963639636396364,9.4,0.4920003786802991,0.1271419104421092,86.1895794099,84.996861268,36.44314868804665
3532009,Morungaba,2023,0,0,0,0.0,0.0,13720,51674.62981049563,0.963639636396364,9.4,0.4920003786802991,0.1271419104421092,86.1895794099,84.996861268,43.731778425655975
3532009,Morungaba,2024,0,0,0,0.0,0.0,14081,51674.62981049563,0.963639636396364,9.4,0.4920003786802991,0.1271419104421092,86.1895794099,84.996861268,71.01768340316738
3532009,Morungaba,2025,0,0,0,0.0,0.0,14147,51674.62981049563,0.963639636396364,9.4,0.4920003786802991,0.1271419104421092,86.1895794099,84.996861268,49.480455220188034
3532058,Motuca,2022,0,0,0,0.0,0.0,4034,32740.560485870104,0.9300423985463356,9.0,0.4810810810810811,0.1093799682034976,73.4419263456,82.0821529745,0.0
3532058,Motuca,2023,0,0,0,0.0,0.0,4034,32740.560485870104,0.9300423985463356,9.0,0.4810810810810811,0.1093799682034976,73.4419263456,82.0821529745,24.789291026276647
3532058,Motuca,2024,0,0,0,0.0,0.0,4079,32740.560485870104,0.9300423985463356,9.0,0.4810810810810811,0.1093799682034976,73.4419263456,82.0821529745,49.031625398381955
3532058,Motuca,2025,0,0,0,0.0,0.0,4071,32740.560485870104,0.9300423985463356,9.0,0.4810810810810811,0.1093799682034976,73.4419263456,82.0821529745,24.563989191844755
3532108,Murutinga do Sul,2022,0,0,0,0.0,0.0,3737,22390.23708857372,0.943449575871819,9.0,0.460052390307793,0.1437459070072036,74.2567567568,74.4594594595,26.75943270002676
3532108,Murutinga do Sul,2023,0,0,0,0.0,0.0,3737,22390.23708857372,0.943449575871819,9.0,0.460052390307793,0.1437459070072036,74.2567567568,74.4594594595,53.51886540005352
3532108,Murutinga do Sul,2024,0,0,0,0.0,0.0,3763,22390.23708857372,0.943449575871819,9.0,0.460052390307793,0.1437459070072036,74.2567567568,74.4594594595,26.574541589157587
3532108,Murutinga do Sul,2025,0,0,0,0.0,0.0,3748,22390.23708857372,0.943449575871819,9.0,0.460052390307793,0.1437459070072036,74.2567567568,74.4594594595,26.680896478121667
3532157,Nantes,2022,0,0,0,0.0,0.0,2660,58967.07969924812,0.9251184834123224,9.4,0.5767301905717152,0.1083249749247743,91.723466407,91.9182083739,112.78195488721805
3532157,Nantes,2023,0,0,0,0.0,0.0,2660,58967.07969924812,0.9251184834123224,9.4,0.5767301905717152,0.1083249749247743,91.723466407,91.9182083739,0.0
3532157,Nantes,2024,0,0,0,0.0,0.0,2699,58967.07969924812,0.9251184834123224,9.4,0.5767301905717152,0.1083249749247743,91.723466407,91.9182083739,37.05075954057058
3532157,Nantes,2025,0,0,0,0.0,0.0,2697,58967.07969924812,0.9251184834123224,9.4,0.5767301905717152,0.1083249749247743,91.723466407,91.9182083739,37.07823507601038
3532207,Narandiba,2022,0,0,0,0.0,0.0,5713,129770.45737791005,0.9389745916515426,9.5,0.5597800095648016,0.1054519368723099,89.1420261755,89.4813378575,35.00787677227376
3532207,Narandiba,2023,0,0,0,0.0,0.0,5713,129770.45737791005,0.9389745916515426,9.5,0.5597800095648016,0.1054519368723099,89.1420261755,89.4813378575,35.00787677227376
3532207,Narandiba,2024,0,0,0,0.0,0.0,5908,129770.45737791005,0.9389745916515426,9.5,0.5597800095648016,0.1054519368723099,89.1420261755,89.4813378575,16.926201760324982
3532207,Narandiba,2025,0,0,0,0.0,0.0,5956,129770.45737791005,0.9389745916515426,9.5,0.5597800095648016,0.1054519368723099,89.1420261755,89.4813378575,0.0
3532306,Natividade da Serra,2022,0,0,0,0.0,0.0,6999,17240.730390055724,0.8940084092501752,7.5,0.3292616226071103,0.0658158614402917,41.3319238901,49.6476391825,0.0
3532306,Natividade da Serra,2023,0,0,0,0.0,0.0,6999,17240.730390055724,0.8940084092501752,7.5,0.3292616226071103,0.0658158614402917,41.3319238901,49.6476391825,42.86326618088298
3532306,Natividade da Serra,2024,0,0,0,0.0,0.0,7134,17240.730390055724,0.8940084092501752,7.5,0.3292616226071103,0.0658158614402917,41.3319238901,49.6476391825,70.08690776562939
3532306,Natividade da Serra,2025,0,0,0,0.0,0.0,7155,17240.730390055724,0.8940084092501752,7.5,0.3292616226071103,0.0658158614402917,41.3319238901,49.6476391825,0.0
3532405,Nazaré Paulista,2022,0,0,0,0.0,0.0,18217,27725.80111983312,0.9290570101635592,8.7,0.466554715924993,0.1191575706689056,49.1969066032,53.3016061868,54.893780534665424
3532405,Nazaré Paulista,2023,0,0,0,0.0,0.0,18217,27725.80111983312,0.9290570101635592,8.7,0.466554715924993,0.1191575706689056,49.1969066032,53.3016061868,43.91502442773234
3532405,Nazaré Paulista,2024,0,0,0,0.0,0.0,18620,27725.80111983312,0.9290570101635592,8.7,0.466554715924993,0.1191575706689056,49.1969066032,53.3016061868,42.964554242749735
3532405,Nazaré Paulista,2025,1,1,0,5.35475234270415,5.35475234270415,18675,27725.80111983312,0.9290570101635592,8.7,0.466554715924993,0.1191575706689056,49.1969066032,53.3016061868,26.773761713520752
3532504,Neves Paulista,2022,0,0,0,0.0,0.0,9699,32268.81101144448,0.9507594316511514,9.4,0.4923214742769388,0.1695674430509342,90.6401291017,88.7842926304,30.93102381688834
3532504,Neves Paulista,2023,0,0,0,0.0,0.0,9699,32268.81101144448,0.9507594316511514,9.4,0.4923214742769388,0.1695674430509342,90.6401291017,88.7842926304,10.310341272296114
3532504,Neves Paulista,2024,0,0,0,0.0,0.0,9921,32268.81101144448,0.9507594316511514,9.4,0.4923214742769388,0.1695674430509342,90.6401291017,88.7842926304,60.47777441790142
3532504,Neves Paulista,2025,0,0,0,0.0,0.0,9953,32268.81101144448,0.9507594316511514,9.4,0.4923214742769388,0.1695674430509342,90.6401291017,88.7842926304,40.1888877725309
3532603,Nhandeara,2022,0,0,0,0.0,0.0,9852,44367.08373934226,0.9440325281033246,9.5,0.5267700775581686,0.2032774580935701,84.9352589641,84.1384462151,60.90133982947624
3532603,Nhandeara,2023,0,0,0,0.0,0.0,9852,44367.08373934226,0.9440325281033246,9.5,0.5267700775581686,0.2032774580935701,84.9352589641,84.1384462151,60.90133982947624
3532603,Nhandeara,2024,0,0,0,0.0,0.0,9944,44367.08373934226,0.9440325281033246,9.5,0.5267700775581686,0.2032774580935701,84.9352589641,84.1384462151,80.45052292839902
3532603,Nhandeara,2025,0,0,0,0.0,0.0,9915,44367.08373934226,0.9440325281033246,9.5,0.5267700775581686,0.2032774580935701,84.9352589641,84.1384462151,70.60010085728693
3532702,Nipoã,2022,0,0,0,0.0,0.0,4750,21812.710736842106,0.9291005291005292,8.0,0.3444320089535534,0.0990486849468382,91.2549687677,89.0971039182,42.10526315789474
3532702,Nipoã,2023,0,0,0,0.0,0.0,4750,21812.710736842106,0.9291005291005292,8.0,0.3444320089535534,0.0990486849468382,91.2549687677,89.0971039182,105.26315789473684
3532702,Nipoã,2024,0,0,0,0.0,0.0,4860,21812.710736842106,0.9291005291005292,8.0,0.3444320089535534,0.0990486849468382,91.2549687677,89.0971039182,144.0329218106996
3532702,Nipoã,2025,0,0,0,0.0,0.0,4876,21812.710736842106,0.9291005291005292,8.0,0.3444320089535534,0.0990486849468382,91.2549687677,89.0971039182,102.54306808859721
3532801,Nova Aliança,2022,0,0,0,0.0,0.0,6693,57634.77573584342,0.9540481400437636,9.4,0.4721261053440984,0.1261053440984237,90.2838864454,89.5641743303,29.881966233378154
3532801,Nova Aliança,2023,0,0,0,0.0,0.0,6693,57634.77573584342,0.9540481400437636,9.4,0.4721261053440984,0.1261053440984237,90.2838864454,89.5641743303,74.70491558344538
3532801,Nova Aliança,2024,0,0,0,0.0,0.0,6858,57634.77573584342,0.9540481400437636,9.4,0.4721261053440984,0.1261053440984237,90.2838864454,89.5641743303,72.90755322251385
3532801,Nova Aliança,2025,0,0,0,0.0,0.0,6885,57634.77573584342,0.9540481400437636,9.4,0.4721261053440984,0.1261053440984237,90.2838864454,89.5641743303,58.09731299927378
3532827,Nova Campina,2022,0,0,0,0.0,0.0,8497,27058.43627162528,0.9222860598729968,8.0,0.4043274664944292,0.0561924753754238,70.3767123288,72.3630136986,35.306578792515005
3532827,Nova Campina,2023,0,0,0,0.0,0.0,8497,27058.43627162528,0.9222860598729968,8.0,0.4043274664944292,0.0561924753754238,70.3767123288,72.3630136986,35.306578792515005
3532827,Nova Campina,2024,0,0,0,0.0,0.0,8631,27058.43627162528,0.9222860598729968,8.0,0.4043274664944292,0.0561924753754238,70.3767123288,72.3630136986,34.758428919012864
3532827,Nova Campina,2025,0,0,0,0.0,0.0,8630,27058.43627162528,0.9222860598729968,8.0,0.4043274664944292,0.0561924753754238,70.3767123288,72.3630136986,34.762456546929315
3532843,Nova Canaã Paulista,2022,0,0,0,0.0,0.0,2032,22681.84498031496,0.9422096317280452,8.2,0.4111705288175876,0.1057635175282234,65.9340659341,66.9108669109,0.0
3532843,Nova Canaã Paulista,2023,0,0,0,0.0,0.0,2032,22681.84498031496,0.9422096317280452,8.2,0.4111705288175876,0.1057635175282234,65.9340659341,66.9108669109,0.0
3532843,Nova Canaã Paulista,2024,0,0,0,0.0,0.0,2058,22681.84498031496,0.9422096317280452,8.2,0.4111705288175876,0.1057635175282234,65.9340659341,66.9108669109,48.59086491739553
3532843,Nova Canaã Paulista,2025,0,0,0,0.0,0.0,2055,22681.84498031496,0.9422096317280452,8.2,0.4111705288175876,0.1057635175282234,65.9340659341,66.9108669109,0.0
3532868,Nova Castilho,2022,0,0,0,0.0,0.0,1062,59641.97645951036,0.9590163934426228,9.5,0.5456790123456791,0.1037037037037037,73.6180904523,74.6231155779,0.0
3532868,Nova Castilho,2023,0,0,0,0.0,0.0,1062,59641.97645951036,0.9590163934426228,9.5,0.5456790123456791,0.1037037037037037,73.6180904523,74.6231155779,0.0
3532868,Nova Castilho,2024,0,0,0,0.0,0.0,1074,59641.97645951036,0.9590163934426228,9.5,0.5456790123456791,0.1037037037037037,73.6180904523,74.6231155779,0.0
3532868,Nova Castilho,2025,0,0,0,0.0,0.0,1072,59641.97645951036,0.9590163934426228,9.5,0.5456790123456791,0.1037037037037037,73.6180904523,74.6231155779,0.0
3532900,Nova Europa,2022,0,0,0,0.0,0.0,9311,46245.278595209966,0.9452875399361024,9.1,0.4797556471089643,0.1180565421224605,95.9679810258,96.2644530092,128.8798195682526
3532900,Nova Europa,2023,0,0,0,0.0,0.0,9311,46245.278595209966,0.9452875399361024,9.1,0.4797556471089643,0.1180565421224605,95.9679810258,96.2644530092,64.4399097841263
3532900,Nova Europa,2024,0,1,1,0.0,10.57194206575748,9459,46245.278595209966,0.9452875399361024,9.1,0.4797556471089643,0.1180565421224605,95.9679810258,96.2644530092,74.00359446030237
3532900,Nova Europa,2025,0,0,0,0.0,0.0,9459,46245.278595209966,0.9452875399361024,9.1,0.4797556471089643,0.1180565421224605,95.9679810258,96.2644530092,84.57553652605984
3533007,Nova Granada,2022,0,2,2,0.0,10.299191513466193,19419,30564.376692929603,0.9467029145855724,8.9,0.4688126085214371,0.1053158808601576,92.6012354152,91.5717227179,56.64555332406407
3533007,Nova Granada,2023,0,0,0,0.0,0.0,19419,30564.376692929603,0.9467029145855724,8.9,0.4688126085214371,0.1053158808601576,92.6012354152,91.5717227179,159.637468458726
3533007,Nova Granada,2024,0,0,0,0.0,0.0,19725,30564.376692929603,0.9467029145855724,8.9,0.4688126085214371,0.1053158808601576,92.6012354152,91.5717227179,70.97591888466414
3533007,Nova Granada,2025,0,0,0,0.0,0.0,19733,30564.376692929603,0.9467029145855724,8.9,0.4688126085214371,0.1053158808601576,92.6012354152,91.5717227179,60.81183803780469
3533106,Nova Guataporanga,2022,0,0,0,0.0,0.0,2156,17914.86224489796,0.8996074032529445,9.0,0.4606807511737089,0.1173708920187793,90.5420991926,90.8881199539,0.0
3533106,Nova Guataporanga,2023,0,0,0,0.0,0.0,2156,17914.86224489796,0.8996074032529445,9.0,0.4606807511737089,0.1173708920187793,90.5420991926,90.8881199539,46.3821892393321
3533106,Nova Guataporanga,2024,0,0,0,0.0,0.0,2188,17914.86224489796,0.8996074032529445,9.0,0.4606807511737089,0.1173708920187793,90.5420991926,90.8881199539,45.703839122486286
3533106,Nova Guataporanga,2025,0,0,0,0.0,0.0,2188,17914.86224489796,0.8996074032529445,9.0,0.4606807511737089,0.1173708920187793,90.5420991926,90.8881199539,45.703839122486286
3533205,Nova Independência,2022,0,0,0,0.0,0.0,4609,45118.01974397917,0.9612137203166228,9.8,0.4995829858215179,0.0934111759799833,87.4915023793,88.1713120326,65.09004122369278
3533205,Nova Independência,2023,0,0,0,0.0,0.0,4609,45118.01974397917,0.9612137203166228,9.8,0.4995829858215179,0.0934111759799833,87.4915023793,88.1713120326,21.696680407897592
3533205,Nova Independência,2024,0,0,0,0.0,0.0,4795,45118.01974397917,0.9612137203166228,9.8,0.4995829858215179,0.0934111759799833,87.4915023793,88.1713120326,104.27528675703859
3533205,Nova Independência,2025,0,0,0,0.0,0.0,4847,45118.01974397917,0.9612137203166228,9.8,0.4995829858215179,0.0934111759799833,87.4915023793,88.1713120326,82.52527336496803
3533254,Novais,2022,0,0,0,0.0,0.0,4412,18585.45965548504,0.945852534562212,8.3,0.4163364827796403,0.0649192319414812,93.4086629002,93.5342121783,22.665457842248415
3533254,Novais,2023,0,0,0,0.0,0.0,4412,18585.45965548504,0.945852534562212,8.3,0.4163364827796403,0.0649192319414812,93.4086629002,93.5342121783,22.665457842248415
3533254,Novais,2024,0,0,0,0.0,0.0,4469,18585.45965548504,0.945852534562212,8.3,0.4163364827796403,0.0649192319414812,93.4086629002,93.5342121783,44.7527411053927
