ANO_BO,ANO_ESTATISTICA,BAIRRO,DATA_OCORRENCIA_BO,DESCR_CONDUTA,DESC_PERIODO,HORA_OCORRENCIA_BO,LATITUDE,LOGRADOURO,LONGITUDE,MES_ESTATISTICA,NATUREZA_APURADA,NOME_DELEGACIA,NOME_DELEGACIA_CIRCUNSCRICAO,NOME_DEPARTAMENTO,NOME_DEPARTAMENTO_CIRCUNSCRICAO,NOME_MUNICIPIO,NOME_MUNICIPIO_CIRCUNSCRICAO,NOME_SECCIONAL,NOME_SECCIONAL_CIRCUNSCRICAO,NUMERO_LOGRADOURO,NUM_BO,RUBRICA
2025.0,2025.0,Barra Funda,24/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,19:30:00,"-23,5230773",Rua Norma Pieruccini Giannotti,"-46,655099",3.0,TENTATIVA DE HOMICÍDIO,91º D.P. CEASA,23º D.P. PERDIZES,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.3º OESTE,DEL.SEC.3º OESTE,77.0,EJ8287,Homicídio (art. 121)
2025.0,2025.0,Conjunto Promorar Estrada da Parada,25/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:20:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,04ª DDM NORTE,72º D.P. VILA PENTEADO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.4º NORTE,,EL5572,Homicídio (art. 121)
2025.0,2025.0,Alto da Riviera,09/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:45:00,"-23,6999434",Rua Cabral do Nascimento,"-46,7615115",3.0,HOMICÍDIO DOLOSO,47º D.P. CAPAO REDONDO,100º D.P. JDIM HERCULANO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,1001.0,DO3256,Homicídio (art. 121)
2025.0,2025.0,GRAJAU,25/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:26:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,101º D.P. JDIM IMBUIAS,85º D.P. JARDIM MIRNA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,EJ8536,Homicídio (art. 121)
2025.0,2025.0,CIDADE ADEMAR,09/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,19:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,98º D.P. JARDIM MIRIAM,98º D.P. JARDIM MIRIAM,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,DO3133,Homicídio (art. 121)
2025.0,2025.0,Conjunto Residencial Sanko,16/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:00:33,"-23,7021006",Avenida Alda,"-46,6249522",3.0,TENTATIVA DE HOMICÍDIO,DDM DIADEMA,98º D.P. JARDIM MIRIAM,DEMACRO,DECAP,DIADEMA,S.PAULO,DEL.SEC.DIADEMA,DEL.SEC.6º SANTO AMARO,1880.0,DZ7259,Homicídio (art. 121)
2025.0,2025.0,JARDIM EMILIA,05/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:24:41,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.JACAREI PLANTÃO,02º D.P. JACAREI,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,JACAREI,JACAREI,DEL.SEC.JACAREI,DEL.SEC.JACAREI,,DJ3036,Homicídio (art. 121)
2025.0,2025.0,Boa Esperança,29/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:10:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,DDM SAO JOSE DOS CAMPOS,06º D.P. S.JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,,EQ7490,Homicídio (art. 121)
2025.0,2025.0,Boiçucanga,02/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A tarde,,"-23,7787658",Estrada do Cascalho,"-45,6145339",3.0,TENTATIVA DE HOMICÍDIO,DEL S.SEBASTIÃO OPER VERÃO,02º D.P. S. SEBASTIAO,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.SEBASTIAO,S.SEBASTIAO,DEL.SEC.S.SEBASTIAO,DEL.SEC.S.SEBASTIAO,415.0,DG2308,Homicídio (art. 121)
2025.0,2025.0,Jardim Santa Teresa,09/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:30:08,"-23,0342216",Rua José de Paula Lico,"-45,6182567",3.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.TAUBATE PLANTÃO,04º D.P. TAUBATE,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,TAUBATE,TAUBATE,DEL.SEC.TAUBATÉ,DEL.SEC.TAUBATÉ,52.0,DO3735,Homicídio (art. 121)
2025.0,2025.0,Botujuru (Botujuru),15/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,04:39:00,"-23,2396048",Rua Santo Antonio,"-46,765882",3.0,TENTATIVA DE HOMICÍDIO,DEL.POL.CAMPO LIMPO PAULISTA,DEL.POL.CAMPO LIMPO PAULISTA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,CAMPO LIMPO PAULISTA,CAMPO LIMPO PAULISTA,DEL.SEC.JUNDIAI,DEL.SEC.JUNDIAI,0.0,DW8756,Homicídio (art. 121)
2025.0,2025.0,JARDIM VENEZA,16/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:49:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,DEL.POL.IBITINGA,DEL.POL.ITÁPOLIS,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,ITAPOLIS,ITAPOLIS,DEL.SEC.ARARAQUARA,DEL.SEC.ARARAQUARA,,DY2902,Homicídio (art. 121)
2025.0,2025.0,CENTRO,31/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:10:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,CPJ LINS,DEL.POL.SABINO,DEINTER 4 - BAURU,DEINTER 4 - BAURU,SABINO,SABINO,DEL.SEC.LINS,DEL.SEC.LINS,,ET1067,Homicídio (art. 121)
2025.0,2025.0,CENTRO,08/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:27:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.FERNANDOPOLIS PLANTÃO,DEL.POL.OUROESTE,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,OUROESTE,OUROESTE,DEL.SEC.FERNANDÓPOLIS,DEL.SEC.FERNANDÓPOLIS,,DN6391,Homicídio (art. 121)
2025.0,2025.0,POTIRENDABA,16/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:31:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,HOMICÍDIO DOLOSO,DEL.POL.CEDRAL,DEL.POL.POTIRENDABA,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,POTIRENDABA,POTIRENDABA,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,,DY1452,Homicídio (art. 121)
2025.0,2025.0,Oásis,08/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,04:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.ITANHAEM PLANTÃO,01º D.P. ITANHAEM,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,ITANHAEM,ITANHAEM,DEL.SEC.ITANHAEM,DEL.SEC.ITANHAEM,,DN0856,Homicídio (art. 121)
2025.0,2025.0,BARREIRO PRETO,06/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:14:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,DEL.POL.BERTIOGA,DEL.POL.BERTIOGA,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,BERTIOGA,BERTIOGA,DEL.SEC.SANTOS,DEL.SEC.SANTOS,,DJ9087,Homicídio (art. 121)
2025.0,2025.0,Sítio Paecara (Vicente de Carvalho),07/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,De madrugada,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,DEL.POL.GUARUJA,02º D.P. GUARUJA,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,GUARUJA,GUARUJA,DEL.SEC.SANTOS,DEL.SEC.SANTOS,,DO3514,Homicídio (art. 121)
2025.0,2025.0,Ponta da Praia,23/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:42:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,DDM SANTOS,03º D.P. SANTOS,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,SANTOS,SANTOS,DEL.SEC.SANTOS,DEL.SEC.SANTOS,,EH7489,Homicídio (art. 121)
2025.0,2025.0,JARDIM ELIZA VOLPI,04/02/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:00:00,"-23,49346682",RUA PRIMAVERA,"-48,40067995",3.0,TENTATIVA DE HOMICÍDIO,DELEGACIA DA MULHER ONLINE,DEL.POL.ANGATUBA,DIPOL - DEPTO DE INTELIGENCIA,DEINTER 7 - SOROCABA,ANGATUBA,ANGATUBA,DELEGACIA DA MULHER ONLINE-SEC,DEL.SEC.ITAPETININGA,253.0,DM8620,Homicídio (art. 121)
2025.0,2025.0,JARDIM MORAES ROSA,04/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,10:22:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,HOMICÍDIO DOLOSO,DEL.SEC.ITAPETININGA,03º D.P. ITAPETININGA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,ITAPETININGA,ITAPETININGA,DEL.SEC.ITAPETININGA,DEL.SEC.ITAPETININGA,,DH4325,Homicídio (art. 121)
2025.0,2025.0,Santa Cruz,06/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:34:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,DEL.POL.S.CRUZ DAS PALMEIRAS,DEL.POL.S.CRUZ DAS PALMEIRAS,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,S.CRUZ DAS PALMEIRAS,S.CRUZ DAS PALMEIRAS,DEL.SEC.CASA BRANCA,DEL.SEC.CASA BRANCA,,DK5201,Homicídio (art. 121)
2025.0,2025.0,Cidade Jardim Cumbica,16/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:55:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,07º D.P. GUARULHOS,03º D.P. GUARULHOS,DEMACRO,DEMACRO,GUARULHOS,GUARULHOS,DEL.SEC.GUARULHOS,DEL.SEC.GUARULHOS,,DY2095,Homicídio (art. 121)
2025.0,2025.0,VL ARIZONA,22/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:23:00,"-23,50367508",RUA MARINGÁ,"-46,35855169",3.0,TENTATIVA DE HOMICÍDIO,DEL.POL.ITAQUAQUECETUBA,DEL.POL.ITAQUAQUECETUBA,DEMACRO,DEMACRO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,DEL.SEC.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,10.0,EH2830,Homicídio (art. 121)
2025.0,2025.0,BUSSOCABA,30/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,19:17:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,TENTATIVA DE HOMICÍDIO,05º D.P. OSASCO,02º D.P. OSASCO,DEMACRO,DEMACRO,OSASCO,OSASCO,DEL.SEC.OSASCO,DEL.SEC.OSASCO,,ER5531,Homicídio (art. 121)
2025.0,2025.0,Vila Palmares,23/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,14:05:36,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,3.0,HOMICÍDIO DOLOSO,06º D.P. SANTO ANDRÉ,04º D.P. SANTO ANDRÉ,DEMACRO,DEMACRO,S.ANDRE,S.ANDRE,DEL.SEC.SANTO ANDRÉ,DEL.SEC.SANTO ANDRÉ,,EH7736,Homicídio (art. 121)
2025.0,2025.0,Campo Belo,20/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:05:16,"-23,62684",Rua Bernardino de Campos,"-46,67792",4.0,TENTATIVA DE HOMICÍDIO,27º DP DR. IGNÁCIO FRANCISCO,27º DP DR. IGNÁCIO FRANCISCO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.2º SUL,DEL.SEC.2º SUL,1468.0,FU5442,Homicídio (art. 121)
2025.0,2025.0,Jardim Monte Alegre,15/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A tarde,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,09ª DDM OESTE,33º D.P. PIRITUBA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.3º OESTE,DEL.SEC.3º OESTE,,FO7086,Homicídio (art. 121)
2025.0,2025.0,Jardim Sao Jose,29/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,08:33:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,04ª DDM NORTE,87º D.P. V. P. BARRETO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.3º OESTE,,GG1990,Homicídio (art. 121)
2025.0,2025.0,FREGUESIA DO O,14/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,Pela manhã,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,04ª DDM NORTE,28º D.P. FREGUESIA DO O,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.4º NORTE,,FM3161,Homicídio (art. 121)
2025.0,2025.0,BRASILANDIA,04/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:04:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,04ª DDM NORTE,74º D.P. PARADA TAIPAS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.4º NORTE,,EZ6032,Homicídio (art. 121)
2025.0,2025.0,PEDREIRA,27/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:25:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,98º D.P. JARDIM MIRIAM,98º D.P. JARDIM MIRIAM,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,GD1582,Homicídio (art. 121)
2025.0,2025.0,CAMPO GRANDE,09/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:40:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,98º D.P. JARDIM MIRIAM,99º D.P. CAMPO GRANDE,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,FE7337,Homicídio (art. 121)
2025.0,2025.0,Jardim Sao Pedro,11/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:50:00,"-23,54694",Rua Luís Mateus,"-46,42641",4.0,HOMICÍDIO DOLOSO,63º D.P. VILA JACUI,103º D.P. COHABII/ITAQU.,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.7º ITAQUERA,DEL.SEC.7º ITAQUERA,675.0,FJ7285,Homicídio (art. 121)
2025.0,2025.0,Jardim Nair,08/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:50:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,63º D.P. VILA JACUI,63º D.P. VILA JACUI,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.7º ITAQUERA,DEL.SEC.7º ITAQUERA,,FD0728,Homicídio (art. 121)
2025.0,2025.0,SAPOPEMBA,14/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,08ª DDM SAO MATEUS,69º D.P. TEOTONIO VILELA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.8º SAO MATEUS,DEL.SEC.8º SAO MATEUS,,FL5253,Homicídio (art. 121)
2025.0,2025.0,SAPOPEMBA,14/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,08ª DDM SAO MATEUS,69º D.P. TEOTONIO VILELA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.8º SAO MATEUS,DEL.SEC.8º SAO MATEUS,,FL5253,Homicídio (art. 121)
2025.0,2025.0,JARDIM CALIFORNIA,17/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,Pela manhã,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DDM INDAIATUBA,01º D.P. INDAIATUBA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,INDAIATUBA,INDAIATUBA,DEL.SEC.2º CAMPINAS,DEL.SEC.2º CAMPINAS,,FQ8861,Homicídio (art. 121)
2025.0,2025.0,RURAL,05/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:19:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,DEL.POL.PLANTÃO INDAIATUBA,DEL.POL.INDAIATUBA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,INDAIATUBA,INDAIATUBA,DEL.SEC.2º CAMPINAS,DEL.SEC.2º CAMPINAS,,EZ6650,Homicídio (art. 121)
2025.0,2025.0,SAO LOURENCO,05/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,13:08:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,DEL.SEC.BRAGANÇA PTA PLANTÃO,03º D.P. BRAGANÇA PAULISTA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,BRAGANCA PAULISTA,BRAGANCA PAULISTA,DEL.SEC.BRAGANÇA PAULISTA,DEL.SEC.BRAGANÇA PAULISTA,,EZ9941,Homicídio (art. 121)
2025.0,2025.0,BIANCHI,05/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.BRAGANÇA PTA PLANTÃO,03º D.P. BRAGANÇA PAULISTA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,BRAGANCA PAULISTA,BRAGANCA PAULISTA,DEL.SEC.BRAGANÇA PAULISTA,DEL.SEC.BRAGANÇA PAULISTA,,FA2184,Homicídio (art. 121)
2025.0,2025.0,JARDIM ESPERANCA,16/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:58:00,"-21,69659",AVENIDA CALIL PEDRO,"-48,08921",4.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.ARARAQUARA PLANTÃO,DEL.POL.SANTA LÚCIA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,S.LUCIA,S.LUCIA,DEL.SEC.ARARAQUARA,DEL.SEC.ARARAQUARA,42.0,FQ4819,Homicídio (art. 121)
2025.0,2025.0,Professor Antonio da Silva Penteado,09/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:04:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.MARÍLIA PLANTÃO,02º D.P. MARÍLIA,DEINTER 4 - BAURU,DEINTER 4 - BAURU,MARILIA,MARILIA,DEL.SEC.MARILIA,DEL.SEC.MARILIA,,FE7132,Homicídio (art. 121)
2025.0,2025.0,JARDIM PRIMAVERA,11/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,10:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DDM BASTOS,DEL.POL.BASTOS,DEINTER 4 - BAURU,DEINTER 4 - BAURU,BASTOS,BASTOS,DEL.SEC.TUPÃ,DEL.SEC.TUPÃ,,FI7983,Homicídio (art. 121)
2025.0,2025.0,CENTRO,09/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:34:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DEL.POL.NOVA GRANADA,DEL.POL.ICÉM,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,ICEM,ICEM,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,,FE6975,Homicídio (art. 121)
2025.0,2025.0,RURAL,05/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:00:00,"-20,77055",RUA ROSA GENEROSA PINHEIRO,"-49,36795",4.0,TENTATIVA DE HOMICÍDIO,DDM SAO JOSE RIO PRETO,03º D.P. S.JOSE RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,S.JOSE DO RIO PRETO,S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,845.0,EZ7094,Homicídio (art. 121)
2025.0,2025.0,CENTRO,11/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:36:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DEL.POL.MIRACATU,DEL.POL.MIRACATU,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,MIRACATU,MIRACATU,DEL.SEC.REGISTRO,DEL.SEC.REGISTRO,,FJ7227,Homicídio (art. 121)
2025.0,2025.0,Residencial Lagos D'Icaraí,26/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A noite,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DDM SALTO,01º D.P. SALTO,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,SALTO,SALTO,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,EZ0324,Homicídio (art. 121)
2025.0,2025.0,JARDIM MARILIA I,26/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:04:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DEL.POL.PLANTÃO ITU,02º D.P. SALTO,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,SALTO,SALTO,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,GD1372,Homicídio (art. 121)
2025.0,2025.0,PARQUE SAO BENTO,17/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:47:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,PLANTÃO POLICIAL DE SOROCABA,08º D.P. SOROCABA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,SOROCABA,SOROCABA,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,FS2446,Homicídio (art. 121)
2025.0,2025.0,,05/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:45:00,"-22,623372",Rua Benedito Moreira da Silva,"-50,388905",4.0,HOMICÍDIO DOLOSO,DEL.SEC.ASSIS PLANTÃO,03º D.P. ASSIS,DEINTER 8 - PRESIDENTE PRUDENTE,DEINTER 8 - PRESIDENTE PRUDENTE,ASSIS,ASSIS,DEL.SEC.ASSIS,DEL.SEC.ASSIS,1.0,FA3042,Homicídio (art. 121)
2025.0,2025.0,,05/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:45:00,"-22,623372",Rua Benedito Moreira da Silva,"-50,388905",4.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.ASSIS PLANTÃO,03º D.P. ASSIS,DEINTER 8 - PRESIDENTE PRUDENTE,DEINTER 8 - PRESIDENTE PRUDENTE,ASSIS,ASSIS,DEL.SEC.ASSIS,DEL.SEC.ASSIS,1.0,FA3042,Homicídio (art. 121)
2025.0,2025.0,SAO LOURENCO,17/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:51:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.PRES.VENCESLAU PLANTÃO,DEL.POL.RIBEIRÃO DOS INDIOS,DEINTER 8 - PRESIDENTE PRUDENTE,DEINTER 8 - PRESIDENTE PRUDENTE,RIBEIRAO INDIOS,RIBEIRAO INDIOS,DEL.SEC.PRESIDENTE VENCESLAU,DEL.SEC.PRESIDENTE VENCESLAU,,FS2104,Homicídio (art. 121)
